restriccion_id,timestamp_inicio,timestamp_fin,area,tipo_restriccion,severidad,impacto_capacidad_pct
RST_00000450,2025-07-25 08:46:00,2025-07-25 11:37:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.1519
RST_00000451,2025-07-25 12:12:00,2025-07-25 14:48:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,3,0.2254
RST_00000452,2025-07-25 15:31:00,2025-07-25 18:10:00,PRODUCCION,MICROPARADAS_LINEA,2,0.1193
RST_00000453,2025-07-25 17:00:00,2025-07-25 18:40:00,PRODUCCION,BAJA_DOTACION,1,0.1017
RST_00000454,2025-07-26 03:46:00,2025-07-26 08:09:00,PRODUCCION,MICROPARADAS_LINEA,4,0.171
RST_00000455,2025-07-26 02:08:00,2025-07-26 05:03:00,CARGA,MANTENIMIENTO_CARGA,3,0.2217
RST_00000456,2025-07-26 01:32:00,2025-07-26 05:14:00,PATIO,REORGANIZACION_FLUJO,3,0.1099
RST_00000457,2025-07-27 00:34:00,2025-07-27 05:42:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.1772
RST_00000458,2025-07-27 10:17:00,2025-07-27 13:43:00,PATIO,SATURACION_ZONA,3,0.2276
RST_00000459,2025-07-27 08:05:00,2025-07-27 12:37:00,CARGA,AVERIA_CARGADOR,4,0.2098
RST_00000460,2025-07-27 15:29:00,2025-07-27 19:21:00,ENERGIA,ALERTA_TERMICA,4,0.1713
RST_00000461,2025-07-28 00:18:00,2025-07-28 03:48:00,CARGA,AVERIA_CARGADOR,4,0.2072
RST_00000462,2025-07-27 23:13:00,2025-07-28 02:04:00,PATIO,REORGANIZACION_FLUJO,3,0.2427
RST_00000463,2025-07-28 19:33:00,2025-07-28 22:06:00,PATIO,BLOQUEO_POSICIONES,2,0.1265
RST_00000464,2025-07-29 02:34:00,2025-07-29 04:58:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,2,0.1679
RST_00000465,2025-07-30 03:32:00,2025-07-30 06:55:00,CARGA,AVERIA_CARGADOR,3,0.1609
RST_00000466,2025-07-30 07:46:00,2025-07-30 10:48:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.2092
RST_00000467,2025-07-30 13:36:00,2025-07-30 16:43:00,CARGA,CAPACIDAD_CARGA_LIMITADA,4,0.207
RST_00000468,2025-07-30 21:07:00,2025-07-31 00:28:00,PATIO,SATURACION_ZONA,4,0.2253
RST_00000469,2025-07-30 18:47:00,2025-07-30 23:19:00,CARGA,AVERIA_CARGADOR,4,0.1424
RST_00000470,2025-07-30 17:36:00,2025-07-30 19:42:00,PATIO,REORGANIZACION_FLUJO,1,0.1433
RST_00000471,2025-07-30 16:21:00,2025-07-30 19:35:00,CARGA,MANTENIMIENTO_CARGA,3,0.1331
RST_00000472,2025-08-03 00:49:00,2025-08-03 05:20:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.2174
RST_00000473,2025-08-03 02:35:00,2025-08-03 03:54:00,PRODUCCION,BAJA_DOTACION,1,0.0867
RST_00000474,2025-08-03 03:12:00,2025-08-03 08:31:00,PRODUCCION,BAJA_DOTACION,5,0.2992
RST_00000475,2025-08-03 06:37:00,2025-08-03 09:17:00,PRODUCCION,MICROPARADAS_LINEA,3,0.2398
RST_00000476,2025-08-04 21:26:00,2025-08-04 23:09:00,PATIO,BLOQUEO_POSICIONES,1,0.0868
RST_00000477,2025-08-05 08:59:00,2025-08-05 11:55:00,CARGA,AVERIA_CARGADOR,3,0.2082
RST_00000478,2025-08-05 12:44:00,2025-08-05 17:23:00,CARGA,AVERIA_CARGADOR,4,0.2505
RST_00000479,2025-08-06 05:42:00,2025-08-06 09:11:00,PATIO,BLOQUEO_POSICIONES,3,0.1805
RST_00000480,2025-08-06 07:57:00,2025-08-06 09:58:00,PATIO,BLOQUEO_POSICIONES,2,0.0994
RST_00000481,2025-08-06 10:06:00,2025-08-06 11:28:00,PATIO,REORGANIZACION_FLUJO,1,0.1133
RST_00000482,2025-08-06 18:38:00,2025-08-06 21:29:00,PATIO,REORGANIZACION_FLUJO,3,0.2065
RST_00000483,2025-08-06 17:20:00,2025-08-06 22:31:00,CARGA,AVERIA_CARGADOR,4,0.1718
RST_00000484,2025-08-06 18:11:00,2025-08-06 20:22:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.2535
RST_00000485,2025-08-08 13:59:00,2025-08-08 17:20:00,PATIO,REORGANIZACION_FLUJO,3,0.1914
RST_00000486,2025-08-08 15:38:00,2025-08-08 21:15:00,ENERGIA,RESTRICCION_POTENCIA,5,0.2796
RST_00000487,2025-08-08 17:53:00,2025-08-08 22:55:00,PATIO,BLOQUEO_POSICIONES,5,0.2571
RST_00000488,2025-08-08 15:46:00,2025-08-08 18:38:00,ENERGIA,ALERTA_TERMICA,4,0.27
RST_00000489,2025-08-09 11:54:00,2025-08-09 14:50:00,PRODUCCION,MICROPARADAS_LINEA,3,0.1749
RST_00000490,2025-08-09 17:36:00,2025-08-09 21:02:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.2154
RST_00000491,2025-08-09 20:11:00,2025-08-10 00:58:00,CARGA,AVERIA_CARGADOR,5,0.2241
RST_00000492,2025-08-09 16:14:00,2025-08-09 19:17:00,PATIO,BLOQUEO_POSICIONES,2,0.1886
RST_00000493,2025-08-10 04:05:00,2025-08-10 07:45:00,PRODUCCION,BAJA_DOTACION,3,0.2243
RST_00000494,2025-08-10 02:33:00,2025-08-10 05:03:00,PRODUCCION,MICROPARADAS_LINEA,3,0.1357
RST_00000495,2025-08-11 00:28:00,2025-08-11 03:16:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.1547
RST_00000496,2025-08-11 09:00:00,2025-08-11 13:07:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.179
RST_00000497,2025-08-11 15:47:00,2025-08-11 19:40:00,CARGA,CAPACIDAD_CARGA_LIMITADA,4,0.2081
RST_00000498,2025-08-11 22:51:00,2025-08-12 01:11:00,CARGA,AVERIA_CARGADOR,2,0.119
RST_00000499,2025-08-12 10:05:00,2025-08-12 14:41:00,PRODUCCION,MICROPARADAS_LINEA,5,0.294
RST_00000500,2025-08-12 08:16:00,2025-08-12 12:15:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,3,0.1451
RST_00000501,2025-08-12 17:10:00,2025-08-12 22:16:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,5,0.2456
RST_00000502,2025-08-12 15:11:00,2025-08-12 18:51:00,PRODUCCION,RETRABAJO_ELEVADO,2,0.1989
RST_00000503,2025-08-12 21:31:00,2025-08-13 01:33:00,CARGA,AVERIA_CARGADOR,4,0.1935
RST_00000504,2025-08-13 07:48:00,2025-08-13 10:00:00,PRODUCCION,MICROPARADAS_LINEA,2,0.1257
RST_00000505,2025-08-13 09:33:00,2025-08-13 11:51:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,1,0.1266
RST_00000506,2025-08-14 00:29:00,2025-08-14 01:43:00,ENERGIA,CURTAILMENT_REDES,1,0.1228
RST_00000507,2025-08-14 09:44:00,2025-08-14 13:04:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.2563
RST_00000508,2025-08-15 03:55:00,2025-08-15 06:19:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,2,0.155
RST_00000509,2025-08-15 02:28:00,2025-08-15 05:21:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.2009
RST_00000510,2025-08-15 13:15:00,2025-08-15 18:04:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.2612
RST_00000511,2025-08-15 19:47:00,2025-08-15 22:08:00,ENERGIA,ALERTA_TERMICA,3,0.1605
RST_00000512,2025-08-15 14:34:00,2025-08-15 18:02:00,PRODUCCION,BAJA_DOTACION,4,0.1885
RST_00000513,2025-08-16 13:12:00,2025-08-16 15:15:00,PRODUCCION,RETRABAJO_ELEVADO,2,0.0606
RST_00000514,2025-08-16 15:40:00,2025-08-16 17:43:00,CARGA,CAPACIDAD_CARGA_LIMITADA,1,0.0978
RST_00000515,2025-08-17 09:59:00,2025-08-17 12:35:00,PRODUCCION,MICROPARADAS_LINEA,2,0.0771
RST_00000516,2025-08-17 20:11:00,2025-08-17 21:46:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,2,0.1617
RST_00000517,2025-08-17 20:00:00,2025-08-17 23:22:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.1091
RST_00000518,2025-08-17 18:02:00,2025-08-17 21:20:00,PRODUCCION,BAJA_DOTACION,3,0.1544
RST_00000519,2025-08-18 16:27:00,2025-08-18 20:43:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,4,0.2009
RST_00000520,2025-08-20 02:40:00,2025-08-20 04:41:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,2,0.1345
RST_00000521,2025-08-21 01:15:00,2025-08-21 05:03:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,4,0.213
RST_00000522,2025-08-22 05:14:00,2025-08-22 09:07:00,CARGA,AVERIA_CARGADOR,4,0.264
RST_00000523,2025-08-22 00:04:00,2025-08-22 01:58:00,LOGISTICA,LIMITACION_TRANSPORTISTA,2,0.114
RST_00000524,2025-08-22 08:17:00,2025-08-22 09:41:00,PRODUCCION,BAJA_DOTACION,1,0.05
RST_00000525,2025-08-22 16:37:00,2025-08-22 21:36:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,5,0.1941
RST_00000526,2025-08-23 00:57:00,2025-08-23 04:37:00,PRODUCCION,BAJA_DOTACION,4,0.1831
RST_00000527,2025-08-23 16:52:00,2025-08-23 20:17:00,PRODUCCION,MICROPARADAS_LINEA,3,0.163
RST_00000528,2025-08-23 18:57:00,2025-08-23 20:38:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,1,0.0959
RST_00000529,2025-08-24 10:42:00,2025-08-24 13:41:00,CARGA,MANTENIMIENTO_CARGA,3,0.1732
RST_00000530,2025-08-24 09:51:00,2025-08-24 12:57:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.1531
RST_00000531,2025-08-24 16:24:00,2025-08-24 19:16:00,PRODUCCION,MICROPARADAS_LINEA,3,0.2157
RST_00000532,2025-08-25 04:53:00,2025-08-25 09:04:00,PRODUCCION,BAJA_DOTACION,4,0.3422
RST_00000533,2025-08-25 08:41:00,2025-08-25 12:45:00,PATIO,SATURACION_ZONA,4,0.2238
RST_00000534,2025-08-25 10:39:00,2025-08-25 13:33:00,ENERGIA,CURTAILMENT_REDES,3,0.1682
RST_00000535,2025-08-25 16:15:00,2025-08-25 19:26:00,ENERGIA,RESTRICCION_POTENCIA,3,0.1673
RST_00000536,2025-08-25 20:00:00,2025-08-25 23:06:00,PATIO,REORGANIZACION_FLUJO,3,0.1887
RST_00000537,2025-08-27 01:54:00,2025-08-27 03:09:00,PATIO,SATURACION_ZONA,1,0.0635
RST_00000538,2025-08-27 21:11:00,2025-08-28 01:12:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.2435
RST_00000539,2025-08-27 21:55:00,2025-08-28 01:43:00,ENERGIA,ALERTA_TERMICA,4,0.223
RST_00000540,2025-08-29 01:26:00,2025-08-29 05:46:00,PRODUCCION,BAJA_DOTACION,4,0.2628
RST_00000541,2025-08-29 12:14:00,2025-08-29 15:37:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.2322
RST_00000542,2025-08-29 17:34:00,2025-08-29 21:40:00,PATIO,REORGANIZACION_FLUJO,4,0.2909
RST_00000543,2025-08-29 15:27:00,2025-08-29 17:26:00,CARGA,MANTENIMIENTO_CARGA,2,0.1403
RST_00000544,2025-09-01 04:13:00,2025-09-01 05:58:00,PRODUCCION,MICROPARADAS_LINEA,1,0.1448
RST_00000545,2025-08-31 22:05:00,2025-09-01 00:30:00,PATIO,BLOQUEO_POSICIONES,2,0.0881
RST_00000546,2025-09-01 22:24:00,2025-09-02 02:04:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.1734
RST_00000547,2025-09-02 05:44:00,2025-09-02 09:56:00,PRODUCCION,BAJA_DOTACION,4,0.26
RST_00000548,2025-09-02 13:07:00,2025-09-02 17:57:00,PRODUCCION,RETRABAJO_ELEVADO,5,0.2847
RST_00000549,2025-09-02 12:40:00,2025-09-02 15:14:00,PRODUCCION,BAJA_DOTACION,2,0.1036
RST_00000550,2025-09-03 09:11:00,2025-09-03 12:33:00,PATIO,REORGANIZACION_FLUJO,3,0.2458
RST_00000551,2025-09-04 02:16:00,2025-09-04 06:59:00,CARGA,MANTENIMIENTO_CARGA,4,0.1341
RST_00000552,2025-09-04 20:37:00,2025-09-05 00:48:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.1772
RST_00000553,2025-09-05 00:35:00,2025-09-05 04:04:00,CARGA,AVERIA_CARGADOR,3,0.1737
RST_00000554,2025-09-05 02:22:00,2025-09-05 05:46:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.1225
RST_00000555,2025-09-05 06:06:00,2025-09-05 10:16:00,PRODUCCION,BAJA_DOTACION,4,0.2999
RST_00000556,2025-09-05 17:55:00,2025-09-05 22:40:00,PRODUCCION,RETRABAJO_ELEVADO,5,0.2319
RST_00000557,2025-09-05 15:12:00,2025-09-05 18:40:00,PRODUCCION,BAJA_DOTACION,3,0.1403
RST_00000558,2025-09-06 03:21:00,2025-09-06 07:49:00,PRODUCCION,RETRABAJO_ELEVADO,4,0.25
RST_00000559,2025-09-06 05:21:00,2025-09-06 09:00:00,PRODUCCION,BAJA_DOTACION,3,0.166
RST_00000560,2025-09-06 07:02:00,2025-09-06 08:10:00,LOGISTICA,LIMITACION_TRANSPORTISTA,1,0.0503
RST_00000561,2025-09-06 11:53:00,2025-09-06 14:21:00,CARGA,MANTENIMIENTO_CARGA,2,0.1839
RST_00000562,2025-09-07 02:58:00,2025-09-07 04:54:00,CARGA,AVERIA_CARGADOR,2,0.1517
RST_00000563,2025-09-06 23:00:00,2025-09-07 01:54:00,LOGISTICA,LIMITACION_TRANSPORTISTA,2,0.1227
RST_00000564,2025-09-07 08:42:00,2025-09-07 11:05:00,PATIO,REORGANIZACION_FLUJO,2,0.1145
RST_00000565,2025-09-07 20:16:00,2025-09-07 23:16:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.2458
RST_00000566,2025-09-08 04:42:00,2025-09-08 08:41:00,PRODUCCION,BAJA_DOTACION,4,0.2436
RST_00000567,2025-09-08 06:09:00,2025-09-08 11:06:00,PRODUCCION,RETRABAJO_ELEVADO,5,0.237
RST_00000568,2025-09-08 16:05:00,2025-09-08 17:37:00,ENERGIA,RESTRICCION_POTENCIA,1,0.1103
RST_00000569,2025-09-09 02:19:00,2025-09-09 05:53:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,4,0.2185
RST_00000570,2025-09-09 06:30:00,2025-09-09 11:53:00,ENERGIA,RESTRICCION_POTENCIA,5,0.2678
RST_00000571,2025-09-09 22:15:00,2025-09-10 00:42:00,PRODUCCION,RETRABAJO_ELEVADO,2,0.1229
RST_00000572,2025-09-10 12:48:00,2025-09-10 15:35:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.1644
RST_00000573,2025-09-10 21:58:00,2025-09-11 00:14:00,PRODUCCION,MICROPARADAS_LINEA,2,0.1928
RST_00000574,2025-09-10 23:53:00,2025-09-11 03:36:00,CARGA,MANTENIMIENTO_CARGA,3,0.2055
RST_00000575,2025-09-11 21:04:00,2025-09-11 23:07:00,CARGA,MANTENIMIENTO_CARGA,3,0.1746
RST_00000576,2025-09-12 00:43:00,2025-09-12 06:09:00,PRODUCCION,RETRABAJO_ELEVADO,5,0.2738
RST_00000577,2025-09-12 04:41:00,2025-09-12 07:07:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.1547
RST_00000578,2025-09-12 18:24:00,2025-09-12 19:09:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,1,0.0953
RST_00000579,2025-09-13 16:01:00,2025-09-13 19:40:00,CARGA,AVERIA_CARGADOR,4,0.2115
RST_00000580,2025-09-13 21:13:00,2025-09-14 00:27:00,PRODUCCION,MICROPARADAS_LINEA,3,0.1651
RST_00000581,2025-09-14 13:57:00,2025-09-14 17:48:00,CARGA,MANTENIMIENTO_CARGA,4,0.2205
RST_00000582,2025-09-14 15:40:00,2025-09-14 18:53:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.198
RST_00000583,2025-09-14 21:24:00,2025-09-15 00:35:00,CARGA,AVERIA_CARGADOR,3,0.1909
RST_00000584,2025-09-14 21:18:00,2025-09-15 01:19:00,CARGA,AVERIA_CARGADOR,4,0.2575
RST_00000585,2025-09-15 03:29:00,2025-09-15 05:44:00,PATIO,BLOQUEO_POSICIONES,2,0.1205
RST_00000586,2025-09-15 22:28:00,2025-09-16 02:32:00,CARGA,CAPACIDAD_CARGA_LIMITADA,5,0.2371
RST_00000587,2025-09-16 13:33:00,2025-09-16 16:07:00,PATIO,SATURACION_ZONA,3,0.2006
RST_00000588,2025-09-16 12:33:00,2025-09-16 16:12:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.1846
RST_00000589,2025-09-16 06:28:00,2025-09-16 08:25:00,CARGA,MANTENIMIENTO_CARGA,1,0.05
RST_00000590,2025-09-16 19:59:00,2025-09-16 23:54:00,PRODUCCION,MICROPARADAS_LINEA,4,0.1778
RST_00000591,2025-09-16 20:59:00,2025-09-16 23:40:00,PATIO,REORGANIZACION_FLUJO,3,0.1497
RST_00000592,2025-09-16 23:33:00,2025-09-17 02:48:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.2309
RST_00000593,2025-09-18 06:09:00,2025-09-18 09:27:00,PRODUCCION,BAJA_DOTACION,4,0.2426
RST_00000594,2025-09-18 06:23:00,2025-09-18 09:46:00,PATIO,BLOQUEO_POSICIONES,3,0.1688
RST_00000595,2025-09-19 07:51:00,2025-09-19 11:39:00,CARGA,CAPACIDAD_CARGA_LIMITADA,4,0.2281
RST_00000596,2025-09-19 08:42:00,2025-09-19 11:18:00,PRODUCCION,MICROPARADAS_LINEA,2,0.1318
RST_00000597,2025-09-21 00:39:00,2025-09-21 03:55:00,PATIO,BLOQUEO_POSICIONES,4,0.3048
RST_00000598,2025-09-21 13:40:00,2025-09-21 16:30:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.1313
RST_00000599,2025-09-21 10:12:00,2025-09-21 13:49:00,CARGA,MANTENIMIENTO_CARGA,3,0.1634
RST_00000600,2025-09-21 18:38:00,2025-09-21 21:57:00,PATIO,BLOQUEO_POSICIONES,4,0.2478
RST_00000601,2025-09-21 17:52:00,2025-09-21 21:51:00,PRODUCCION,MICROPARADAS_LINEA,4,0.185
RST_00000602,2025-09-22 03:08:00,2025-09-22 05:25:00,PATIO,BLOQUEO_POSICIONES,2,0.0955
RST_00000603,2025-09-21 23:59:00,2025-09-22 03:18:00,PATIO,BLOQUEO_POSICIONES,3,0.1761
RST_00000604,2025-09-22 12:53:00,2025-09-22 17:05:00,CARGA,AVERIA_CARGADOR,4,0.1956
RST_00000605,2025-09-22 07:50:00,2025-09-22 09:28:00,CARGA,AVERIA_CARGADOR,2,0.1397
RST_00000606,2025-09-23 05:10:00,2025-09-23 09:14:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.2287
RST_00000607,2025-09-22 22:09:00,2025-09-23 01:06:00,PATIO,REORGANIZACION_FLUJO,2,0.1464
RST_00000608,2025-09-23 03:46:00,2025-09-23 07:42:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,5,0.2466
RST_00000609,2025-09-23 03:25:00,2025-09-23 06:48:00,PATIO,BLOQUEO_POSICIONES,3,0.1644
RST_00000610,2025-09-23 10:13:00,2025-09-23 13:37:00,PRODUCCION,MICROPARADAS_LINEA,3,0.257
RST_00000611,2025-09-23 19:00:00,2025-09-23 22:13:00,ENERGIA,RESTRICCION_POTENCIA,3,0.1397
RST_00000612,2025-09-23 19:16:00,2025-09-23 21:40:00,ENERGIA,ALERTA_TERMICA,2,0.1738
RST_00000613,2025-09-24 01:22:00,2025-09-24 05:59:00,PATIO,REORGANIZACION_FLUJO,4,0.2586
RST_00000614,2025-09-24 07:26:00,2025-09-24 10:25:00,PATIO,SATURACION_ZONA,3,0.1285
RST_00000615,2025-09-24 11:19:00,2025-09-24 15:28:00,PATIO,REORGANIZACION_FLUJO,4,0.2708
RST_00000616,2025-09-25 11:38:00,2025-09-25 14:49:00,PATIO,SATURACION_ZONA,4,0.1828
RST_00000617,2025-09-25 14:30:00,2025-09-25 17:50:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.2183
RST_00000618,2025-09-26 02:43:00,2025-09-26 07:30:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,4,0.2113
RST_00000619,2025-09-26 02:11:00,2025-09-26 06:02:00,CARGA,MANTENIMIENTO_CARGA,4,0.2222
RST_00000620,2025-09-26 12:03:00,2025-09-26 16:37:00,LOGISTICA,LIMITACION_TRANSPORTISTA,5,0.18
RST_00000621,2025-09-26 07:30:00,2025-09-26 09:34:00,CARGA,AVERIA_CARGADOR,2,0.1273
RST_00000622,2025-09-26 20:41:00,2025-09-26 22:35:00,PATIO,BLOQUEO_POSICIONES,2,0.0932
RST_00000623,2025-09-27 01:11:00,2025-09-27 04:21:00,PATIO,REORGANIZACION_FLUJO,4,0.213
RST_00000624,2025-09-27 03:57:00,2025-09-27 07:16:00,CARGA,MANTENIMIENTO_CARGA,3,0.2996
RST_00000625,2025-09-27 06:34:00,2025-09-27 10:11:00,PATIO,SATURACION_ZONA,4,0.1316
RST_00000626,2025-09-29 13:07:00,2025-09-29 17:23:00,CARGA,MANTENIMIENTO_CARGA,5,0.3578
RST_00000627,2025-09-29 22:26:00,2025-09-30 02:55:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,5,0.2778
RST_00000628,2025-09-29 22:31:00,2025-09-30 01:42:00,PATIO,BLOQUEO_POSICIONES,4,0.2013
RST_00000629,2025-09-29 23:42:00,2025-09-30 04:16:00,PATIO,BLOQUEO_POSICIONES,5,0.2104
RST_00000630,2025-09-30 18:37:00,2025-09-30 22:37:00,PRODUCCION,MICROPARADAS_LINEA,3,0.1065
RST_00000631,2025-09-30 15:55:00,2025-09-30 18:21:00,PATIO,SATURACION_ZONA,2,0.0906
RST_00000632,2025-09-30 23:26:00,2025-10-01 00:58:00,PRODUCCION,BAJA_DOTACION,2,0.1644
RST_00000633,2025-10-01 22:40:00,2025-10-02 02:28:00,PATIO,SATURACION_ZONA,4,0.2791
RST_00000634,2025-10-02 00:14:00,2025-10-02 02:32:00,CARGA,MANTENIMIENTO_CARGA,3,0.2447
RST_00000635,2025-10-02 03:55:00,2025-10-02 08:31:00,PRODUCCION,BAJA_DOTACION,5,0.2747
RST_00000636,2025-10-02 04:40:00,2025-10-02 07:25:00,PRODUCCION,MICROPARADAS_LINEA,3,0.2062
RST_00000637,2025-10-02 21:58:00,2025-10-02 23:22:00,CARGA,MANTENIMIENTO_CARGA,1,0.0924
RST_00000638,2025-10-02 17:06:00,2025-10-02 20:28:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.2277
RST_00000639,2025-10-03 03:39:00,2025-10-03 06:38:00,PRODUCCION,MICROPARADAS_LINEA,2,0.1307
RST_00000640,2025-10-03 16:24:00,2025-10-03 19:03:00,PRODUCCION,MICROPARADAS_LINEA,3,0.1659
RST_00000641,2025-10-04 03:42:00,2025-10-04 07:26:00,CARGA,CAPACIDAD_CARGA_LIMITADA,4,0.2823
RST_00000642,2025-10-04 01:20:00,2025-10-04 05:32:00,LOGISTICA,INCIDENCIA_DOCUMENTAL,4,0.2358
RST_00000643,2025-10-05 03:36:00,2025-10-05 06:52:00,PATIO,SATURACION_ZONA,3,0.1898
RST_00000644,2025-10-04 23:57:00,2025-10-05 05:36:00,CARGA,MANTENIMIENTO_CARGA,5,0.2531
RST_00000645,2025-10-05 13:59:00,2025-10-05 17:44:00,CARGA,CAPACIDAD_CARGA_LIMITADA,3,0.2962
RST_00000646,2025-10-05 16:10:00,2025-10-05 20:21:00,CARGA,CAPACIDAD_CARGA_LIMITADA,4,0.2048
RST_00000647,2025-10-05 21:58:00,2025-10-06 02:42:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.2139
RST_00000648,2025-10-06 07:30:00,2025-10-06 10:23:00,PRODUCCION,MICROPARADAS_LINEA,3,0.2181
RST_00000649,2025-10-06 21:08:00,2025-10-07 00:31:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,4,0.2065
RST_00000650,2025-10-07 07:09:00,2025-10-07 10:01:00,PRODUCCION,RETRABAJO_ELEVADO,1,0.05
RST_00000651,2025-10-07 14:50:00,2025-10-07 16:55:00,CARGA,CAPACIDAD_CARGA_LIMITADA,1,0.1315
RST_00000652,2025-10-08 04:57:00,2025-10-08 08:13:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.2419
RST_00000653,2025-10-09 08:25:00,2025-10-09 11:32:00,LOGISTICA,LIMITACION_TRANSPORTISTA,3,0.1838
RST_00000654,2025-10-09 21:19:00,2025-10-09 23:51:00,PATIO,REORGANIZACION_FLUJO,3,0.2495
RST_00000655,2025-10-10 11:10:00,2025-10-10 14:20:00,PRODUCCION,BAJA_DOTACION,3,0.1532
RST_00000656,2025-10-10 19:29:00,2025-10-10 23:09:00,ENERGIA,ALERTA_TERMICA,4,0.1632
RST_00000657,2025-10-11 09:46:00,2025-10-11 11:15:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,1,0.0664
RST_00000658,2025-10-12 05:11:00,2025-10-12 07:01:00,PRODUCCION,MICROPARADAS_LINEA,1,0.1094
RST_00000659,2025-10-12 05:59:00,2025-10-12 10:26:00,PATIO,REORGANIZACION_FLUJO,4,0.2144
RST_00000660,2025-10-12 03:48:00,2025-10-12 07:54:00,CARGA,MANTENIMIENTO_CARGA,4,0.1588
RST_00000661,2025-10-12 09:14:00,2025-10-12 12:21:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.1996
RST_00000662,2025-10-12 22:32:00,2025-10-13 01:55:00,PRODUCCION,RETRABAJO_ELEVADO,3,0.1014
RST_00000663,2025-10-12 22:09:00,2025-10-13 02:05:00,CARGA,CAPACIDAD_CARGA_LIMITADA,4,0.236
RST_00000664,2025-10-13 09:51:00,2025-10-13 13:04:00,CARGA,MANTENIMIENTO_CARGA,2,0.216
RST_00000665,2025-10-13 21:16:00,2025-10-14 00:55:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.1766
RST_00000666,2025-10-14 12:58:00,2025-10-14 18:01:00,CARGA,MANTENIMIENTO_CARGA,5,0.2329
RST_00000667,2025-10-14 16:49:00,2025-10-14 18:19:00,CARGA,MANTENIMIENTO_CARGA,1,0.1606
RST_00000668,2025-10-14 15:43:00,2025-10-14 19:13:00,LOGISTICA,FALTA_SLOT_TRANSPORTE,3,0.1637
RST_00000669,2025-10-15 02:39:00,2025-10-15 06:32:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.176
RST_00000670,2025-10-15 00:46:00,2025-10-15 06:56:00,PRODUCCION,MICROPARADAS_LINEA,5,0.2725
RST_00000671,2025-10-15 03:50:00,2025-10-15 07:18:00,CARGA,AVERIA_CARGADOR,3,0.2268
RST_00000672,2025-10-17 00:24:00,2025-10-17 04:13:00,LOGISTICA,LIMITACION_TRANSPORTISTA,4,0.2389
RST_00000673,2025-10-17 07:01:00,2025-10-17 09:12:00,PRODUCCION,RETRABAJO_ELEVADO,2,0.1577
RST_00000674,2025-10-18 14:12:00,2025-10-18 17:19:00,CARGA,AVERIA_CARGADOR,2,0.1507
RST_00000675,2025-10-20 06:13:00,2025-10-20 08:18:00,ENERGIA,ALERTA_TERMICA,1,0.1095
