evento_id,timestamp,area,tipo_cuello_botella,severidad,duracion_min,impacto_throughput_proxy,impacto_salida_proxy,causa_probable
BOT_00000337,2025-05-29 16:00:00,PATIO,CONGESTION_PATIO,5,329,0.6691,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001190,2025-05-29 23:39:00,PATIO,RESTRICCION_CRITICA,4,232,0.3804,0.4279,BLOQUEO_POSICIONES
BOT_00000338,2025-05-30 18:00:00,PATIO,CONGESTION_PATIO,5,276,0.6538,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000692,2025-05-30 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,211,0.2924,0.7552,DESALINEACION_READINESS_TRANSPORTE
BOT_00000693,2025-05-31 11:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,211,0.2958,0.7652,DESALINEACION_READINESS_TRANSPORTE
BOT_00000339,2025-05-31 20:00:00,PATIO,CONGESTION_PATIO,5,293,0.616,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001191,2025-05-31 23:51:00,PRODUCCION,RESTRICCION_CRITICA,4,231,0.4044,0.4549,RETRABAJO_ELEVADO
BOT_00000340,2025-06-01 10:00:00,PATIO,CONGESTION_PATIO,5,224,0.6784,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000694,2025-06-01 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,221,0.352,0.9784,DESALINEACION_READINESS_TRANSPORTE
BOT_00001192,2025-06-02 03:47:00,CARGA,RESTRICCION_CRITICA,4,214,0.4145,0.4663,CAPACIDAD_CARGA_LIMITADA
BOT_00000003,2025-06-02 11:00:00,CARGA,COLA_CARGA,3,173,0.3015,0.4249,SATURACION_SLOTS_CARGA
BOT_00000341,2025-06-02 19:00:00,PATIO,CONGESTION_PATIO,5,258,0.6125,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000695,2025-06-02 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,210,0.3527,0.9378,DESALINEACION_READINESS_TRANSPORTE
BOT_00000696,2025-06-03 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,236,0.3527,0.9115,DESALINEACION_READINESS_TRANSPORTE
BOT_00000342,2025-06-03 19:00:00,PATIO,CONGESTION_PATIO,5,281,0.5948,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000343,2025-06-04 14:00:00,PATIO,CONGESTION_PATIO,5,297,0.66,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000697,2025-06-04 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,265,0.3479,0.9027,DESALINEACION_READINESS_TRANSPORTE
BOT_00000004,2025-06-04 20:00:00,CARGA,COLA_CARGA,3,193,0.3061,0.4384,SATURACION_SLOTS_CARGA
BOT_00001193,2025-06-04 22:26:00,PATIO,RESTRICCION_CRITICA,4,228,0.4128,0.4644,BLOQUEO_POSICIONES
BOT_00000698,2025-06-05 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,223,0.3532,0.9585,DESALINEACION_READINESS_TRANSPORTE
BOT_00000344,2025-06-05 19:00:00,PATIO,CONGESTION_PATIO,5,318,0.6372,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000699,2025-06-06 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,221,0.3386,0.9,DESALINEACION_READINESS_TRANSPORTE
BOT_00000345,2025-06-06 11:00:00,PATIO,CONGESTION_PATIO,5,271,0.5863,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000700,2025-06-07 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,170,0.3439,0.9397,DESALINEACION_READINESS_TRANSPORTE
BOT_00000346,2025-06-07 21:00:00,PATIO,CONGESTION_PATIO,5,285,0.6493,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001194,2025-06-08 04:01:00,PRODUCCION,RESTRICCION_CRITICA,4,245,0.4176,0.4698,BAJA_DOTACION
BOT_00001195,2025-06-08 13:19:00,LOGISTICA,RESTRICCION_CRITICA,4,240,0.433,0.4872,LIMITACION_TRANSPORTISTA
BOT_00000347,2025-06-08 16:00:00,PATIO,CONGESTION_PATIO,5,312,0.6386,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000701,2025-06-08 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,231,0.3518,0.9206,DESALINEACION_READINESS_TRANSPORTE
BOT_00000912,2025-06-09 01:00:00,PRODUCCION,DEGRADACION_TURNO,4,200,0.4705,0.3259,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA
BOT_00001196,2025-06-09 08:58:00,PRODUCCION,RESTRICCION_CRITICA,4,216,0.3922,0.4413,MICROPARADAS_LINEA
BOT_00000348,2025-06-09 16:00:00,PATIO,CONGESTION_PATIO,5,259,0.6567,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000702,2025-06-09 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,217,0.3684,0.9533,DESALINEACION_READINESS_TRANSPORTE
BOT_00001197,2025-06-10 06:53:00,CARGA,RESTRICCION_CRITICA,4,279,0.4085,0.4596,CAPACIDAD_CARGA_LIMITADA
BOT_00000005,2025-06-10 08:00:00,CARGA,COLA_CARGA,3,206,0.3064,0.4245,SATURACION_SLOTS_CARGA
BOT_00000703,2025-06-10 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,205,0.3815,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00001198,2025-06-10 12:16:00,CARGA,RESTRICCION_CRITICA,4,242,0.4291,0.4828,AVERIA_CARGADOR
BOT_00000349,2025-06-10 13:00:00,PATIO,CONGESTION_PATIO,5,296,0.5962,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001199,2025-06-10 19:37:00,PRODUCCION,RESTRICCION_CRITICA,4,312,0.3813,0.4289,BAJA_DOTACION
BOT_00001200,2025-06-10 23:49:00,PRODUCCION,RESTRICCION_CRITICA,4,218,0.4062,0.457,RETRABAJO_ELEVADO
BOT_00000704,2025-06-11 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,268,0.3705,0.9412,DESALINEACION_READINESS_TRANSPORTE
BOT_00000006,2025-06-11 19:00:00,CARGA,COLA_CARGA,3,221,0.3015,0.416,SATURACION_SLOTS_CARGA
BOT_00000350,2025-06-11 21:00:00,PATIO,CONGESTION_PATIO,5,289,0.6055,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000351,2025-06-12 12:00:00,PATIO,CONGESTION_PATIO,5,265,0.6674,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000705,2025-06-12 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,258,0.3801,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000007,2025-06-12 19:00:00,CARGA,COLA_CARGA,3,228,0.3019,0.4094,SATURACION_SLOTS_CARGA
BOT_00001201,2025-06-12 21:45:00,CARGA,RESTRICCION_CRITICA,4,192,0.3686,0.4146,AVERIA_CARGADOR
BOT_00000352,2025-06-13 12:00:00,PATIO,CONGESTION_PATIO,5,281,0.6443,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001202,2025-06-13 16:07:00,PATIO,RESTRICCION_CRITICA,4,221,0.4024,0.4527,SATURACION_ZONA
BOT_00000706,2025-06-13 18:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,219,0.2891,0.7822,DESALINEACION_READINESS_TRANSPORTE
BOT_00001203,2025-06-13 23:53:00,PRODUCCION,RESTRICCION_CRITICA,4,231,0.3924,0.4415,RETRABAJO_ELEVADO
BOT_00000008,2025-06-14 11:00:00,CARGA,COLA_CARGA,3,208,0.2998,0.4174,SATURACION_SLOTS_CARGA
BOT_00000707,2025-06-14 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,4,201,0.3014,0.7612,DESALINEACION_READINESS_TRANSPORTE
BOT_00000353,2025-06-14 22:00:00,PATIO,CONGESTION_PATIO,5,289,0.6079,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001204,2025-06-15 00:46:00,PRODUCCION,RESTRICCION_CRITICA,5,281,0.4757,0.5351,BAJA_DOTACION
BOT_00000708,2025-06-15 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,180,0.3767,0.95,DESALINEACION_READINESS_TRANSPORTE
BOT_00000354,2025-06-15 14:00:00,PATIO,CONGESTION_PATIO,5,284,0.643,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000709,2025-06-16 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,250,0.3834,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000355,2025-06-16 12:00:00,PATIO,CONGESTION_PATIO,5,336,0.6122,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000009,2025-06-16 17:00:00,CARGA,COLA_CARGA,3,170,0.2979,0.4204,SATURACION_SLOTS_CARGA
BOT_00001205,2025-06-17 04:22:00,CARGA,RESTRICCION_CRITICA,4,207,0.4023,0.4526,MANTENIMIENTO_CARGA
BOT_00000010,2025-06-17 12:00:00,CARGA,COLA_CARGA,3,212,0.3,0.4269,SATURACION_SLOTS_CARGA
BOT_00000356,2025-06-17 16:00:00,PATIO,CONGESTION_PATIO,5,270,0.5776,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000710,2025-06-17 19:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,227,0.3704,0.9873,DESALINEACION_READINESS_TRANSPORTE
BOT_00000711,2025-06-18 11:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,222,0.3665,0.967,DESALINEACION_READINESS_TRANSPORTE
BOT_00001206,2025-06-18 11:53:00,PRODUCCION,RESTRICCION_CRITICA,5,322,0.502,0.5647,BAJA_DOTACION
BOT_00000357,2025-06-18 13:00:00,PATIO,CONGESTION_PATIO,5,298,0.639,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001207,2025-06-18 14:04:00,LOGISTICA,RESTRICCION_CRITICA,5,255,0.5219,0.5871,INCIDENCIA_DOCUMENTAL
BOT_00001208,2025-06-19 00:32:00,CARGA,RESTRICCION_CRITICA,5,312,0.51,0.5737,AVERIA_CARGADOR
BOT_00000358,2025-06-19 16:00:00,PATIO,CONGESTION_PATIO,5,260,0.603,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000011,2025-06-19 20:00:00,CARGA,COLA_CARGA,3,205,0.3115,0.4344,SATURACION_SLOTS_CARGA
BOT_00000712,2025-06-19 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,225,0.3733,0.9655,DESALINEACION_READINESS_TRANSPORTE
BOT_00000359,2025-06-20 11:00:00,PATIO,CONGESTION_PATIO,5,285,0.664,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000713,2025-06-20 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,236,0.363,0.9381,DESALINEACION_READINESS_TRANSPORTE
BOT_00000360,2025-06-21 12:00:00,PATIO,CONGESTION_PATIO,5,253,0.6264,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000714,2025-06-21 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,230,0.3454,0.9623,DESALINEACION_READINESS_TRANSPORTE
BOT_00000012,2025-06-22 08:00:00,CARGA,COLA_CARGA,3,211,0.2921,0.4038,SATURACION_SLOTS_CARGA
BOT_00000715,2025-06-22 11:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,210,0.3725,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000361,2025-06-22 22:00:00,PATIO,CONGESTION_PATIO,5,289,0.6048,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000716,2025-06-23 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,219,0.3592,0.9637,DESALINEACION_READINESS_TRANSPORTE
BOT_00000362,2025-06-23 19:00:00,PATIO,CONGESTION_PATIO,5,300,0.6193,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001209,2025-06-24 03:53:00,PRODUCCION,RESTRICCION_CRITICA,4,223,0.3737,0.4204,MICROPARADAS_LINEA
BOT_00000717,2025-06-24 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,198,0.3583,0.95,DESALINEACION_READINESS_TRANSPORTE
BOT_00000363,2025-06-24 22:00:00,PATIO,CONGESTION_PATIO,5,281,0.6271,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001210,2025-06-25 12:26:00,PRODUCCION,RESTRICCION_CRITICA,4,194,0.4701,0.5289,MICROPARADAS_LINEA
BOT_00000718,2025-06-25 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,265,0.3502,0.9167,DESALINEACION_READINESS_TRANSPORTE
BOT_00000364,2025-06-25 19:00:00,PATIO,CONGESTION_PATIO,5,272,0.5896,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001211,2025-06-25 22:51:00,ENERGIA,RESTRICCION_CRITICA,5,207,0.4907,0.5521,CURTAILMENT_REDES
BOT_00001212,2025-06-26 14:05:00,PRODUCCION,RESTRICCION_CRITICA,4,208,0.4024,0.4527,BAJA_DOTACION
BOT_00000719,2025-06-26 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,267,0.3632,0.9612,DESALINEACION_READINESS_TRANSPORTE
BOT_00000365,2025-06-26 21:00:00,PATIO,CONGESTION_PATIO,5,232,0.6531,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001213,2025-06-27 12:13:00,CARGA,RESTRICCION_CRITICA,4,245,0.395,0.4443,AVERIA_CARGADOR
BOT_00000366,2025-06-27 14:00:00,PATIO,CONGESTION_PATIO,5,283,0.6152,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000720,2025-06-27 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,255,0.3771,0.9809,DESALINEACION_READINESS_TRANSPORTE
BOT_00001214,2025-06-27 22:33:00,PRODUCCION,RESTRICCION_CRITICA,4,235,0.4141,0.4659,RETRABAJO_ELEVADO
BOT_00001215,2025-06-28 20:42:00,PRODUCCION,RESTRICCION_CRITICA,4,223,0.4084,0.4595,RETRABAJO_ELEVADO
BOT_00000367,2025-06-28 22:00:00,PATIO,CONGESTION_PATIO,5,243,0.6178,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000721,2025-06-28 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,241,0.3441,0.9466,DESALINEACION_READINESS_TRANSPORTE
BOT_00000722,2025-06-29 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,228,0.3455,0.9532,DESALINEACION_READINESS_TRANSPORTE
BOT_00000368,2025-06-29 17:00:00,PATIO,CONGESTION_PATIO,5,244,0.6215,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000723,2025-06-30 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,232,0.3576,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00001216,2025-06-30 13:25:00,LOGISTICA,RESTRICCION_CRITICA,4,213,0.3855,0.4337,LIMITACION_TRANSPORTISTA
BOT_00000013,2025-06-30 15:00:00,CARGA,COLA_CARGA,3,212,0.3067,0.4286,SATURACION_SLOTS_CARGA
BOT_00001217,2025-06-30 16:56:00,CARGA,RESTRICCION_CRITICA,4,285,0.3902,0.439,CAPACIDAD_CARGA_LIMITADA
BOT_00000369,2025-06-30 22:00:00,PATIO,CONGESTION_PATIO,5,319,0.5979,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000014,2025-07-01 15:00:00,CARGA,COLA_CARGA,3,237,0.3022,0.4186,SATURACION_SLOTS_CARGA
BOT_00000370,2025-07-01 20:00:00,PATIO,CONGESTION_PATIO,5,301,0.6147,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001218,2025-07-01 21:57:00,LOGISTICA,RESTRICCION_CRITICA,5,235,0.5069,0.5702,FALTA_SLOT_TRANSPORTE
BOT_00000724,2025-07-01 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,241,0.361,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000913,2025-07-02 01:00:00,PRODUCCION,DEGRADACION_TURNO,5,223,0.5923,0.3587,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA
BOT_00001219,2025-07-02 04:37:00,PRODUCCION,RESTRICCION_CRITICA,4,301,0.4275,0.481,RETRABAJO_ELEVADO
BOT_00001220,2025-07-02 04:54:00,CARGA,RESTRICCION_CRITICA,4,177,0.4188,0.4711,MANTENIMIENTO_CARGA
BOT_00001222,2025-07-02 15:07:00,PRODUCCION,RESTRICCION_CRITICA,4,242,0.4184,0.4707,MICROPARADAS_LINEA
BOT_00000015,2025-07-02 16:00:00,CARGA,COLA_CARGA,3,201,0.3043,0.4369,SATURACION_SLOTS_CARGA
BOT_00000725,2025-07-02 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,256,0.3768,0.9842,DESALINEACION_READINESS_TRANSPORTE
BOT_00000371,2025-07-02 20:00:00,PATIO,CONGESTION_PATIO,5,274,0.6159,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001221,2025-07-02 20:07:00,PATIO,RESTRICCION_CRITICA,4,214,0.3929,0.442,REORGANIZACION_FLUJO
BOT_00000914,2025-07-03 01:00:00,PRODUCCION,DEGRADACION_TURNO,5,225,0.5796,0.3529,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA
BOT_00000016,2025-07-03 13:00:00,CARGA,COLA_CARGA,3,250,0.3018,0.4131,SATURACION_SLOTS_CARGA
BOT_00000372,2025-07-03 16:00:00,PATIO,CONGESTION_PATIO,5,255,0.6185,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000726,2025-07-03 20:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,202,0.3711,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000373,2025-07-04 14:00:00,PATIO,CONGESTION_PATIO,5,317,0.589,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000727,2025-07-04 17:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,262,0.3748,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000017,2025-07-04 18:00:00,CARGA,COLA_CARGA,3,252,0.3091,0.4214,SATURACION_SLOTS_CARGA
BOT_00001223,2025-07-05 00:18:00,PATIO,RESTRICCION_CRITICA,5,283,0.5061,0.5693,SATURACION_ZONA
BOT_00001224,2025-07-05 04:59:00,CARGA,RESTRICCION_CRITICA,4,283,0.4263,0.4796,MANTENIMIENTO_CARGA
BOT_00000728,2025-07-05 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,259,0.3771,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000018,2025-07-05 13:00:00,CARGA,COLA_CARGA,3,232,0.3029,0.4193,SATURACION_SLOTS_CARGA
BOT_00001225,2025-07-05 13:20:00,CARGA,RESTRICCION_CRITICA,4,244,0.3888,0.4374,CAPACIDAD_CARGA_LIMITADA
BOT_00000374,2025-07-05 19:00:00,PATIO,CONGESTION_PATIO,5,338,0.6261,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001226,2025-07-06 12:38:00,LOGISTICA,RESTRICCION_CRITICA,4,190,0.3858,0.4341,FALTA_SLOT_TRANSPORTE
BOT_00000375,2025-07-06 17:00:00,PATIO,CONGESTION_PATIO,5,307,0.6336,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000729,2025-07-06 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,217,0.3807,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000376,2025-07-07 14:00:00,PATIO,CONGESTION_PATIO,5,304,0.6268,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000730,2025-07-07 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,206,0.3712,0.957,DESALINEACION_READINESS_TRANSPORTE
BOT_00000731,2025-07-08 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,254,0.3691,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000377,2025-07-08 13:00:00,PATIO,CONGESTION_PATIO,5,301,0.5767,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000019,2025-07-08 18:00:00,CARGA,COLA_CARGA,3,212,0.31,0.4264,SATURACION_SLOTS_CARGA
BOT_00001227,2025-07-09 09:54:00,CARGA,RESTRICCION_CRITICA,4,242,0.4377,0.4924,CAPACIDAD_CARGA_LIMITADA
BOT_00000732,2025-07-09 12:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,221,0.3831,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000378,2025-07-09 15:00:00,PATIO,CONGESTION_PATIO,5,241,0.5976,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000020,2025-07-09 19:00:00,CARGA,COLA_CARGA,3,220,0.3099,0.4319,SATURACION_SLOTS_CARGA
BOT_00000915,2025-07-10 01:00:00,PRODUCCION,DEGRADACION_TURNO,5,235,0.5903,0.3599,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA
BOT_00000733,2025-07-10 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,258,0.3745,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000021,2025-07-10 15:00:00,CARGA,COLA_CARGA,3,219,0.3068,0.4286,SATURACION_SLOTS_CARGA
BOT_00000379,2025-07-10 19:00:00,PATIO,CONGESTION_PATIO,5,274,0.6308,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001228,2025-07-10 22:21:00,PATIO,RESTRICCION_CRITICA,5,256,0.5064,0.5697,REORGANIZACION_FLUJO
BOT_00000734,2025-07-11 11:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,124,0.3797,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000380,2025-07-11 15:00:00,PATIO,CONGESTION_PATIO,5,247,0.5995,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000381,2025-07-12 15:00:00,PATIO,CONGESTION_PATIO,5,246,0.6116,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000735,2025-07-12 16:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,238,0.3859,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000022,2025-07-12 20:00:00,CARGA,COLA_CARGA,3,217,0.3024,0.4111,SATURACION_SLOTS_CARGA
BOT_00001230,2025-07-13 06:06:00,CARGA,RESTRICCION_CRITICA,5,289,0.4895,0.5507,MANTENIMIENTO_CARGA
BOT_00000023,2025-07-13 07:00:00,CARGA,COLA_CARGA,3,227,0.3029,0.4119,SATURACION_SLOTS_CARGA
BOT_00001229,2025-07-13 08:09:00,PRODUCCION,RESTRICCION_CRITICA,4,200,0.4376,0.4923,MICROPARADAS_LINEA
BOT_00000382,2025-07-13 13:00:00,PATIO,CONGESTION_PATIO,5,271,0.6276,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001231,2025-07-13 20:19:00,PATIO,RESTRICCION_CRITICA,4,195,0.4038,0.4543,SATURACION_ZONA
BOT_00000736,2025-07-13 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,221,0.3826,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00001233,2025-07-14 10:20:00,CARGA,RESTRICCION_CRITICA,5,303,0.5236,0.589,CAPACIDAD_CARGA_LIMITADA
BOT_00001232,2025-07-14 11:48:00,LOGISTICA,RESTRICCION_CRITICA,4,226,0.4144,0.4662,INCIDENCIA_DOCUMENTAL
BOT_00000024,2025-07-14 13:00:00,CARGA,COLA_CARGA,3,193,0.3124,0.4335,SATURACION_SLOTS_CARGA
BOT_00000383,2025-07-14 14:00:00,PATIO,CONGESTION_PATIO,5,292,0.6159,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000737,2025-07-14 22:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,237,0.3882,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000916,2025-07-15 01:00:00,PRODUCCION,DEGRADACION_TURNO,5,262,0.6098,0.3655,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA
BOT_00001234,2025-07-15 07:41:00,LOGISTICA,RESTRICCION_CRITICA,5,261,0.5019,0.5646,INCIDENCIA_DOCUMENTAL
BOT_00000384,2025-07-15 18:00:00,PATIO,CONGESTION_PATIO,5,326,0.6161,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000738,2025-07-15 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,242,0.4026,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000917,2025-07-16 01:00:00,PRODUCCION,DEGRADACION_TURNO,5,239,0.5756,0.352,ABSENTISMO_Y_VARIABILIDAD_SECUENCIA
BOT_00001235,2025-07-16 05:01:00,LOGISTICA,RESTRICCION_CRITICA,4,209,0.4037,0.4541,FALTA_SLOT_TRANSPORTE
BOT_00000385,2025-07-16 14:00:00,PATIO,CONGESTION_PATIO,5,323,0.6188,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000025,2025-07-16 15:00:00,CARGA,COLA_CARGA,3,212,0.2954,0.4184,SATURACION_SLOTS_CARGA
BOT_00000739,2025-07-16 21:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,262,0.4049,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000740,2025-07-17 13:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,264,0.3953,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00000386,2025-07-17 20:00:00,PATIO,CONGESTION_PATIO,5,255,0.6146,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000026,2025-07-17 21:00:00,CARGA,COLA_CARGA,3,198,0.3073,0.4303,SATURACION_SLOTS_CARGA
BOT_00001237,2025-07-18 08:50:00,CARGA,RESTRICCION_CRITICA,4,240,0.4293,0.483,MANTENIMIENTO_CARGA
BOT_00000741,2025-07-18 10:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,233,0.3686,0.988,DESALINEACION_READINESS_TRANSPORTE
BOT_00001236,2025-07-18 10:47:00,CARGA,RESTRICCION_CRITICA,5,284,0.5029,0.5658,CAPACIDAD_CARGA_LIMITADA
BOT_00000387,2025-07-18 13:00:00,PATIO,CONGESTION_PATIO,5,276,0.634,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00000027,2025-07-18 18:00:00,CARGA,COLA_CARGA,3,182,0.3135,0.442,SATURACION_SLOTS_CARGA
BOT_00001238,2025-07-18 23:23:00,PATIO,RESTRICCION_CRITICA,4,268,0.3894,0.438,REORGANIZACION_FLUJO
BOT_00001240,2025-07-19 14:42:00,PRODUCCION,RESTRICCION_CRITICA,4,205,0.406,0.4567,RETRABAJO_ELEVADO
BOT_00000742,2025-07-19 15:00:00,LOGISTICA,BLOQUEO_EXPEDICION,5,237,0.3943,0.99,DESALINEACION_READINESS_TRANSPORTE
BOT_00001239,2025-07-19 15:23:00,LOGISTICA,RESTRICCION_CRITICA,4,226,0.3904,0.4392,LIMITACION_TRANSPORTISTA
BOT_00000388,2025-07-19 20:00:00,PATIO,CONGESTION_PATIO,5,220,0.5774,0.99,BLOQUEO_INTERNO_Y_REUBICACION
BOT_00001241,2025-07-20 00:06:00,PATIO,RESTRICCION_CRITICA,4,267,0.406,0.4567,BLOQUEO_POSICIONES
BOT_00001242,2025-07-20 05:50:00,LOGISTICA,RESTRICCION_CRITICA,4,238,0.4102,0.4615,FALTA_SLOT_TRANSPORTE
