order_id,tipo_propulsion,destino,prioridad_cliente,fecha_referencia,turno_referencia,ts_salida_real,espera_patio_min,espera_carga_min,espera_salida_min,espera_total_min,lead_time_total_horas,utilizacion_cargadores_turno,indice_congestion_patio,buffer_energia_kwh,curtailment_flag,slack_horas_sla,riesgo_bloqueo_salida,prioridad_norm,score_readiness_operativa,score_riesgo_cuello_botella,score_prioridad_despacho,recomendacion_operativa
ORD000307,EV,Iberia,2,2025-01-10,B,2025-01-10 14:14:00,33,531.0,421,985.0,28.516666666666666,0.036284722222222225,0.9179,1514.91,0,20.683333333333334,49.10861111111112,0.6,17.317275,64.22457222222224,69.84001125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000304,ICE,Alemania,3,2025-01-10,A,2025-01-10 06:24:00,31,0.0,350,381.0,18.7,0.08567708333333333,0.7569,1807.3100000000002,0,36.55,34.89333333333333,0.3,38.4797125,57.24605833333333,53.292826874999996,Mantener secuencia planificada con seguimiento estándar.
ORD000301,EV,Alemania,2,2025-01-10,A,2025-01-10 13:54:00,71,39.0,346,456.0,25.7,0.08567708333333333,0.8098666666666666,1514.91,0,38.56666666666667,38.821666666666665,0.6,32.5210125,61.234424999999995,63.173136875,Mantener secuencia planificada con seguimiento estándar.
ORD000281,EV,Iberia,2,2025-01-10,B,2025-01-10 16:28:00,63,121.0,411,595.0,28.933333333333334,0.036284722222222225,0.9088333333333333,1378.5900000000001,0,20.5,44.541666666666664,0.6,22.347375000000003,63.91630555555556,67.94075624999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000313,EV,Francia,2,2025-01-10,B,2025-01-10 16:41:00,79,76.0,478,633.0,28.133333333333333,0.036284722222222225,0.9403000000000001,1218.8700000000001,0,25.083333333333332,46.64777777777778,0.6,19.217174999999997,64.98617222222222,69.51776625,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000305,EV,Alemania,2,2025-01-10,B,2025-01-10 16:48:00,69,92.0,472,633.0,27.633333333333333,0.036284722222222225,0.8241666666666667,1218.8700000000001,0,36.733333333333334,43.744444444444454,0.6,22.004375,61.03763888888889,66.76540625000001,Mantener secuencia planificada con seguimiento estándar.
ORD000312,EV,Benelux,1,2025-01-10,B,2025-01-10 17:16:00,42,107.0,435,584.0,23.4,0.036284722222222225,0.8682666666666666,1378.5900000000001,0,31.2,43.14555555555555,1.0,24.008475,62.537038888888894,74.73870125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000292,ICE,Iberia,2,2025-01-10,B,2025-01-10 14:25:00,49,0.0,415,464.0,19.083333333333332,0.036284722222222225,0.7873333333333333,1218.8700000000001,0,19.15,36.955555555555556,0.6,33.450874999999996,59.31863888888889,61.985581249999996,Mantener secuencia planificada con seguimiento estándar.
ORD000302,EV,Francia,2,2025-01-10,B,2025-01-10 17:50:00,55,88.0,510,653.0,22.466666666666665,0.036284722222222225,0.8272333333333333,1218.8700000000001,0,24.916666666666668,44.51555555555555,0.6,20.680775,61.14190555555556,67.27558625,Mantener secuencia planificada con seguimiento estándar.
ORD000298,ICE,Alemania,3,2025-01-10,B,2025-01-10 15:03:00,40,0.0,337,377.0,18.1,0.036284722222222225,0.8571666666666665,1697.08,0,36.8,35.68055555555556,0.3,37.21237500000001,59.155472222222215,54.59563125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000308,ICE,Benelux,2,2025-01-10,B,2025-01-10 14:57:00,35,0.0,304,339.0,17.566666666666666,0.036284722222222225,0.7598,1697.08,0,31.65,31.926944444444445,0.6,41.924175000000005,54.73667222222223,56.95804125,Mantener secuencia planificada con seguimiento estándar.
ORD000288,EV,Francia,2,2025-01-10,B,2025-01-10 19:26:00,86,107.0,439,632.0,23.983333333333334,0.036284722222222225,0.8306,1752.1200000000001,0,26.21666666666667,43.870555555555555,0.6,21.912475,61.256372222222225,66.89600125,Mantener secuencia planificada con seguimiento estándar.
ORD000285,ICE,Italia,2,2025-01-10,B,2025-01-10 18:40:00,73,0.0,473,546.0,20.55,0.036284722222222225,0.7929999999999999,1752.1200000000001,0,42.15,39.94444444444444,0.6,28.189875000000004,59.97797222222222,64.12363125,Mantener secuencia planificada con seguimiento estándar.
ORD000284,EV,Iberia,3,2025-01-10,B,2025-01-10 19:43:00,53,97.0,388,538.0,20.933333333333334,0.036284722222222225,0.8294333333333332,1603.7,0,19.28333333333333,40.5775,0.3,27.815475000000003,61.216705555555556,58.81210125,Mantener secuencia planificada con seguimiento estándar.
ORD000296,EV,Alemania,2,2025-01-10,B,2025-01-10 21:33:00,66,93.0,469,628.0,22.7,0.036284722222222225,0.9046333333333333,1603.7,0,36.65,45.582499999999996,0.6,20.385675000000003,63.77350555555555,68.56309125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000295,EV,Francia,3,2025-01-10,B,2025-01-10 20:02:00,42,77.0,353,472.0,20.25,0.036284722222222225,0.8598666666666667,1031.25,1,27.95,39.04666666666667,0.3,31.210075,62.01810555555556,57.984621250000004,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000330,EV,Benelux,2,2025-01-11,A,2025-01-11 08:50:00,70,23.0,634,727.0,27.133333333333333,0.07013888888888889,0.8584666666666665,2227.25,0,28.96666666666667,48.7061111111111,0.6,18.134300000000007,63.15175555555555,69.07128499999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000335,EV,Benelux,1,2025-01-11,B,2025-01-11 14:35:00,73,548.0,439,1060.0,30.0,0.00546875,0.8392666666666666,1841.2800000000002,0,31.916666666666668,46.156666666666666,1.0,19.759162500000002,60.68819166666667,75.393979375,Mantener secuencia planificada con seguimiento estándar.
ORD000341,EV,Alemania,2,2025-01-11,B,2025-01-11 14:56:00,97,520.0,456,1073.0,30.25,0.00546875,0.9328333333333332,1841.2800000000002,0,38.483333333333334,48.49583333333333,0.6,17.513562500000003,63.86945833333333,69.611509375,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000333,ICE,Italia,2,2025-01-11,A,2025-01-11 07:44:00,70,0.0,288,358.0,20.666666666666668,0.07013888888888889,0.7452333333333333,1809.7499999999998,0,44.38333333333333,33.30583333333333,0.6,40.4769,55.74348888888889,57.917654999999996,Mantener secuencia planificada con seguimiento estándar.
ORD000338,ICE,Alemania,2,2025-01-11,A,2025-01-11 09:35:00,92,0.0,279,371.0,22.933333333333334,0.07013888888888889,0.7724666666666667,1747.8700000000001,0,38.333333333333336,34.43805555555555,0.6,39.0108,57.048588888888894,59.018085,Mantener secuencia planificada con seguimiento estándar.
ORD000347,EV,Benelux,2,2025-01-11,B,2025-01-11 15:34:00,51,34.0,416,501.0,26.6,0.00546875,0.9408666666666666,1841.2800000000002,0,30.383333333333333,41.0925,0.6,28.0082625,64.14259166666668,66.06127437500001,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000345,ICE,Benelux,1,2025-01-11,A,2025-01-11 11:03:00,63,0.0,447,510.0,22.1,0.07013888888888889,0.7433,2231.41,0,31.316666666666666,38.53527777777778,1.0,31.023300000000003,59.23608888888889,70.798085,Mantener secuencia planificada con seguimiento estándar.
ORD000320,EV,Alemania,2,2025-01-11,B,2025-01-11 16:38:00,78,88.0,414,580.0,25.583333333333332,0.00546875,0.8945333333333333,1736.66,0,39.03333333333333,42.67722222222223,0.6,24.182762500000003,62.567258333333335,66.691299375,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000316,ICE,Alemania,2,2025-01-11,A,2025-01-11 10:04:00,57,0.0,225,282.0,17.483333333333334,0.07013888888888889,0.8581,1841.2800000000002,0,38.6,33.48861111111111,0.6,42.5181,57.364288888888886,57.932595,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000318,EV,Alemania,2,2025-01-11,B,2025-01-11 17:10:00,97,74.0,506,677.0,24.95,0.00546875,0.9196999999999999,1736.66,0,37.166666666666664,46.67444444444444,0.6,17.828762500000003,63.422925,69.30024937499999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000342,EV,Alemania,2,2025-01-11,B,2025-01-11 15:35:00,104,96.0,325,525.0,21.916666666666668,0.00546875,0.9471666666666665,1230.4899999999998,0,38.81666666666667,42.08333333333333,0.6,26.357062500000005,64.35679166666667,66.735584375,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000317,ICE,Iberia,1,2025-01-11,A,2025-01-11 13:30:00,78,0.0,265,343.0,19.766666666666666,0.07013888888888889,0.8029666666666667,1402.96,0,20.733333333333334,34.22833333333333,1.0,40.028800000000004,57.268922222222216,66.76093499999999,Mantener secuencia planificada con seguimiento estándar.
ORD000331,EV,Iberia,1,2025-01-11,B,2025-01-11 16:28:00,48,119.0,441,608.0,21.75,0.00546875,0.8796333333333333,1736.66,0,18.5,43.27694444444444,1.0,22.790362500000004,62.060658333333336,74.950669375,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000321,ICE,Benelux,2,2025-01-11,B,2025-01-11 14:58:00,70,0.0,341,411.0,19.416666666666668,0.00546875,0.7563666666666665,1402.96,0,32.3,33.355,0.6,38.061262500000005,55.85709166666666,58.814249374999996,Mantener secuencia planificada con seguimiento estándar.
ORD000346,ICE,Alemania,3,2025-01-11,B,2025-01-11 16:30:00,43,0.0,458,501.0,20.333333333333332,0.00546875,0.8603666666666667,1230.4899999999998,0,35.2,39.08,0.3,29.9402625,61.40559166666667,58.153424375,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000349,ICE,Iberia,3,2025-01-11,A,2025-01-11 13:07:00,66,0.0,320,386.0,16.25,0.07013888888888889,0.8014999999999999,1736.66,0,20.833333333333332,35.68472222222222,0.3,37.37650000000001,58.47322222222222,54.23117499999999,Mantener secuencia planificada con seguimiento estándar.
ORD000326,EV,Italia,2,2025-01-11,B,2025-01-11 15:23:00,97,112.0,289,498.0,20.983333333333334,0.00546875,0.8517,1402.96,0,45.93333333333333,38.75916666666667,0.6,30.3357625,61.110925,63.882399375,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000324,EV,Iberia,3,2025-01-11,B,2025-01-11 17:52:00,36,62.0,520,618.0,21.183333333333334,0.00546875,0.8872666666666668,1736.66,0,19.21666666666667,43.815,0.3,21.982162499999998,62.32019166666667,61.350329375,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000323,ICE,Iberia,2,2025-01-11,B,2025-01-11 21:14:00,78,0.0,354,432.0,20.783333333333335,0.00546875,0.8148333333333333,1706.4700000000003,0,18.96666666666667,35.545833333333334,0.6,35.3455625,58.457458333333335,60.934909375000004,Mantener secuencia planificada con seguimiento estándar.
ORD000380,ICE,Francia,3,2025-01-12,A,2025-01-12 06:32:00,92,0.0,546,638.0,25.3,0.09270833333333334,0.8180999999999998,1526.42,0,23.366666666666667,45.57194444444444,0.3,20.821850000000005,62.41123333333333,61.79740749999999,Mantener secuencia planificada con seguimiento estándar.
ORD000354,EV,Francia,1,2025-01-12,B,2025-01-12 16:36:00,58,517.0,572,1147.0,32.233333333333334,0.05373263888888889,0.9246333333333332,983.8800000000001,0,24.266666666666666,49.835277777777776,1.0,16.841612500000004,64.94204722222221,78.329356875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000378,EV,Alemania,2,2025-01-12,B,2025-01-12 14:53:00,90,52.0,434,576.0,26.8,0.05373263888888889,0.8443333333333333,983.8800000000001,0,36.733333333333334,42.827777777777776,0.6,24.768812500000003,62.21184722222222,66.326246875,Mantener secuencia planificada con seguimiento estándar.
ORD000383,ICE,Iberia,2,2025-01-12,A,2025-01-12 12:38:00,31,0.0,561,592.0,24.483333333333334,0.09270833333333334,0.6859666666666666,1955.7200000000003,0,16.666666666666668,40.671388888888885,0.6,26.86805,57.9187,63.659597500000004,Mantener secuencia planificada con seguimiento estándar.
ORD000360,EV,Iberia,2,2025-01-12,B,2025-01-12 19:23:00,53,113.0,583,749.0,30.25,0.05373263888888889,0.9566333333333334,1510.88,0,17.4,50.63527777777778,0.6,16.073612499999996,66.03004722222222,71.087756875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000373,ICE,Alemania,1,2025-01-12,B,2025-01-12 15:27:00,108,0.0,549,657.0,24.616666666666667,0.05373263888888889,0.8020666666666666,983.8800000000001,0,35.6,44.58361111111111,1.0,20.720712500000005,60.77478055555555,75.096401875,Mantener secuencia planificada con seguimiento estándar.
ORD000352,EV,Alemania,1,2025-01-12,B,2025-01-12 17:00:00,61,104.0,464,629.0,27.35,0.05373263888888889,0.7882666666666666,1510.88,0,36.63333333333333,43.26638888888888,1.0,22.8019125,60.30558055555555,74.156841875,Mantener secuencia planificada con seguimiento estándar.
ORD000368,EV,Iberia,2,2025-01-12,B,2025-01-12 21:41:00,77,60.0,783,920.0,31.666666666666668,0.05373263888888889,0.9524666666666667,1510.88,0,14.216666666666667,50.531111111111116,0.6,16.173612499999997,65.88838055555556,70.989006875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000372,ICE,Italia,3,2025-01-12,B,2025-01-12 14:00:00,67,0.0,485,552.0,22.566666666666666,0.05373263888888889,0.7712666666666667,1958.45,0,41.6,40.16777777777778,0.3,28.022412499999998,59.727580555555555,58.069566875,Mantener secuencia planificada con seguimiento estándar.
ORD000361,ICE,Benelux,1,2025-01-12,A,2025-01-12 12:48:00,62,0.0,424,486.0,19.066666666666666,0.09270833333333334,0.8203333333333335,1958.45,0,31.2,40.35,1.0,30.26825,62.48716666666667,72.5253375,Mantener secuencia planificada con seguimiento estándar.
ORD000369,EV,Francia,2,2025-01-12,B,2025-01-12 15:13:00,104,85.0,412,601.0,22.0,0.05373263888888889,0.8846999999999998,1510.88,0,25.28333333333333,44.705,0.6,22.2375125,63.58431388888888,67.82981187499999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000366,ICE,Francia,3,2025-01-12,A,2025-01-12 10:08:00,38,0.0,192,230.0,16.0,0.09270833333333334,0.8686333333333333,983.8800000000001,0,29.316666666666666,32.668611111111105,0.3,45.109049999999996,56.8377,50.7887975,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000377,ICE,Benelux,2,2025-01-12,B,2025-01-12 15:04:00,81,0.0,384,465.0,19.783333333333335,0.05373263888888889,0.7011666666666666,906.73,0,30.916666666666668,35.394444444444446,0.6,35.1423125,56.90668055555555,60.30819687499999,Mantener secuencia planificada con seguimiento estándar.
ORD000357,ICE,Francia,2,2025-01-12,A,2025-01-12 12:56:00,97,0.0,166,263.0,17.75,0.09270833333333334,0.8168666666666666,1943.76,0,28.466666666666665,32.52027777777778,0.6,44.28895,56.04013333333333,56.7169275,Mantener secuencia planificada con seguimiento estándar.
ORD000375,ICE,Iberia,2,2025-01-12,A,2025-01-12 13:49:00,34,0.0,271,305.0,19.3,0.09270833333333334,0.7582666666666665,1825.1200000000001,0,20.766666666666666,32.51361111111111,0.6,43.070350000000005,55.27273333333332,56.798107499999986,Mantener secuencia planificada con seguimiento estándar.
ORD000358,EV,Italia,3,2025-01-12,B,2025-01-12 15:00:00,88,54.0,370,512.0,19.883333333333333,0.05373263888888889,0.8774666666666667,1510.88,0,44.71666666666667,41.433888888888895,0.3,27.973612499999998,63.33838055555555,59.711506875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000379,ICE,Iberia,3,2025-01-12,B,2025-01-12 18:21:00,57,0.0,448,505.0,22.066666666666666,0.05373263888888889,0.8275,1943.76,0,18.583333333333332,39.94166666666666,0.3,29.6103125,61.63951388888889,58.374171875,Mantener secuencia planificada con seguimiento estándar.
ORD000351,EV,Iberia,2,2025-01-12,B,2025-01-12 18:57:00,26,81.0,598,705.0,23.416666666666668,0.05373263888888889,0.7399333333333332,1510.88,0,17.483333333333334,44.69694444444444,0.6,21.274412500000004,58.66224722222221,65.95196687499998,Mantener secuencia planificada con seguimiento estándar.
ORD000384,ICE,Italia,3,2025-01-12,B,2025-01-12 15:03:00,34,0.0,232,266.0,18.266666666666666,0.05373263888888889,0.8349666666666667,1663.15,0,45.833333333333336,31.829722222222227,0.3,44.3686125,55.65171388888889,50.514256875,Mantener secuencia planificada con seguimiento estándar.
ORD000382,ICE,Iberia,1,2025-01-12,B,2025-01-12 19:10:00,102,0.0,234,336.0,20.816666666666666,0.05373263888888889,0.8471333333333333,1850.3,0,20.7,34.56444444444444,1.0,39.701612499999996,58.107047222222214,67.252606875,Mantener secuencia planificada con seguimiento estándar.
ORD000381,ICE,Italia,2,2025-01-12,B,2025-01-12 18:32:00,32,0.0,436,468.0,20.816666666666666,0.05373263888888889,0.7625,1663.15,0,42.416666666666664,37.03194444444445,0.6,33.4828125,59.07951388888888,61.866796875,Mantener secuencia planificada con seguimiento estándar.
ORD000359,ICE,Alemania,3,2025-01-12,B,2025-01-12 20:00:00,50,0.0,388,438.0,21.816666666666666,0.05373263888888889,0.792,1965.97,0,36.03333333333333,36.727777777777774,0.3,34.649812499999996,59.20751388888888,55.515946875,Mantener secuencia planificada con seguimiento estándar.
ORD000364,ICE,Iberia,2,2025-01-12,B,2025-01-12 16:56:00,80,0.0,269,349.0,18.583333333333332,0.05373263888888889,0.8859333333333332,1858.3300000000002,0,20.25,35.98583333333333,0.6,37.9579125,59.805413888888886,60.627166875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000363,ICE,Iberia,3,2025-01-12,B,2025-01-12 21:04:00,82,0.0,494,576.0,23.45,0.05373263888888889,0.8195,1858.3300000000002,0,17.71666666666667,42.206944444444446,0.3,25.3648125,61.36751388888889,59.737696875,Mantener secuencia planificada con seguimiento estándar.
ORD000376,EV,Iberia,2,2025-01-12,B,2025-01-12 19:10:00,85,62.0,319,466.0,19.4,0.05373263888888889,0.9150666666666666,1663.15,0,20.8,40.77666666666667,0.6,29.9462125,64.20844722222222,65.412626875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000374,EV,Benelux,2,2025-01-12,B,2025-01-12 20:20:00,73,46.0,375,494.0,21.5,0.05373263888888889,0.9314,1858.3300000000002,0,32.983333333333334,42.157222222222224,0.6,27.8042125,65.17211388888889,66.59597687499999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000362,EV,Iberia,2,2025-01-12,B,2025-01-12 20:15:00,36,129.0,383,548.0,20.866666666666667,0.05373263888888889,0.8978000000000002,1858.3300000000002,0,20.0,43.19222222222223,0.6,25.235612499999995,64.02971388888889,66.980906875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000356,EV,Iberia,2,2025-01-12,B,2025-01-12 21:35:00,27,73.0,346,446.0,19.65,0.05373263888888889,0.9274666666666667,1667.8,0,22.016666666666666,40.39222222222223,0.6,30.8986125,64.04671388888889,65.006506875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000419,EV,Iberia,1,2025-01-13,A,2025-01-13 07:23:00,47,103.0,514,664.0,24.766666666666666,0.08385416666666666,0.8792666666666666,1525.7500000000002,0,18.433333333333334,47.720555555555556,1.0,17.888225,64.24298333333333,77.64846374999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000401,ICE,Iberia,2,2025-01-13,A,2025-01-13 06:15:00,61,0.0,337,398.0,21.783333333333335,0.08385416666666666,0.8473666666666666,1708.5400000000002,0,19.883333333333333,37.68694444444444,0.6,35.278825000000005,60.76671666666667,61.99743375,Mantener secuencia planificada con seguimiento estándar.
ORD000409,ICE,Francia,2,2025-01-13,A,2025-01-13 09:10:00,40,0.0,549,589.0,22.266666666666666,0.08385416666666666,0.7950333333333333,1708.5400000000002,0,22.8,43.010555555555555,0.6,24.597325000000005,61.37904999999999,66.01150874999999,Mantener secuencia planificada con seguimiento estándar.
ORD000395,EV,Benelux,2,2025-01-13,B,2025-01-13 16:36:00,64,49.0,514,627.0,30.0,0.0642361111111111,0.943,1849.9099999999999,0,30.683333333333334,47.40138888888889,0.6,19.024250000000002,65.86061111111111,69.97878750000001,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000403,EV,Iberia,1,2025-01-13,A,2025-01-13 13:49:00,93,81.0,306,480.0,26.066666666666666,0.08385416666666666,0.8907,2032.65,0,20.116666666666667,41.61749999999999,1.0,29.113825,64.63171666666666,73.89443374999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000418,EV,Italia,2,2025-01-13,B,2025-01-13 20:17:00,73,144.0,597,814.0,32.05,0.0642361111111111,0.8935333333333334,1781.0099999999998,0,40.88333333333333,49.39388888888889,0.6,17.39895,64.17874444444445,69.7908025,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000402,ICE,Alemania,3,2025-01-13,A,2025-01-13 09:18:00,95,0.0,215,310.0,18.45,0.08385416666666666,0.8667666666666666,1859.65,0,39.95,35.11638888888889,0.3,40.313225,58.85965,53.377213749999996,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000408,ICE,Italia,2,2025-01-13,A,2025-01-13 12:33:00,99,0.0,344,443.0,21.15,0.08385416666666666,0.8897666666666667,1849.9099999999999,0,44.68333333333333,40.309444444444445,0.6,31.448725,63.52081666666666,64.57731375,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000411,ICE,Iberia,2,2025-01-13,A,2025-01-13 11:35:00,73,0.0,261,334.0,18.55,0.08385416666666666,0.8625,2032.65,0,21.383333333333333,35.84305555555556,0.6,38.915625,59.41458333333333,60.116093750000005,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000420,EV,Alemania,2,2025-01-13,B,2025-01-13 16:28:00,58,27.0,529,614.0,24.816666666666666,0.0642361111111111,0.9735333333333334,1849.9099999999999,0,35.416666666666664,47.71333333333333,0.6,19.103949999999998,66.89874444444445,70.4180525,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000398,EV,Iberia,2,2025-01-13,B,2025-01-13 20:28:00,71,117.0,606,794.0,28.85,0.0642361111111111,0.8988999999999998,2032.65,0,16.483333333333334,49.528055555555554,0.6,17.270150000000005,64.3612111111111,69.9179925,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000412,EV,Italia,3,2025-01-13,B,2025-01-13 17:54:00,83,85.0,535,703.0,23.8,0.0642361111111111,0.9485666666666667,2032.65,0,42.983333333333334,50.17944444444444,0.3,16.07815,66.04987777777778,65.09509249999999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000387,EV,Iberia,2,2025-01-13,B,2025-01-13 18:25:00,71,126.0,481,678.0,23.916666666666668,0.0642361111111111,0.8789,1526.5,0,20.233333333333334,47.569722222222225,0.6,17.750149999999998,63.68121111111111,69.44399250000001,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000400,ICE,Italia,3,2025-01-13,B,2025-01-13 14:53:00,55,0.0,387,442.0,20.1,0.0642361111111111,0.7419666666666668,1781.0099999999998,0,43.666666666666664,35.95194444444444,0.3,35.41155,57.917144444444446,54.6686725,Mantener secuencia planificada con seguimiento estándar.
ORD000416,ICE,Iberia,2,2025-01-13,B,2025-01-13 14:43:00,35,0.0,487,522.0,19.633333333333333,0.0642361111111111,0.8201,1849.9099999999999,0,17.016666666666666,40.683055555555555,0.6,28.53635,61.682011111111116,64.7691825,Mantener secuencia planificada con seguimiento estándar.
ORD000393,EV,Alemania,1,2025-01-13,B,2025-01-13 16:35:00,84,108.0,383,575.0,21.416666666666668,0.0642361111111111,0.9318666666666666,1781.0099999999998,0,37.416666666666664,45.3175,1.0,22.54145,65.48207777777777,76.5774275,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000417,ICE,Iberia,3,2025-01-13,B,2025-01-13 18:17:00,97,0.0,506,603.0,20.433333333333334,0.0642361111111111,0.8404333333333334,1526.5,0,17.65,44.00388888888889,0.3,22.98585,62.37334444444445,61.022957500000004,Mantener secuencia planificada con seguimiento estándar.
ORD000389,EV,Iberia,3,2025-01-13,B,2025-01-13 17:21:00,54,78.0,416,548.0,22.4,0.0642361111111111,0.9272666666666667,1781.0099999999998,0,19.53333333333333,44.265,0.3,24.33935,65.32567777777778,61.8777825,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000413,EV,Italia,2,2025-01-13,B,2025-01-13 17:56:00,43,85.0,363,491.0,19.983333333333334,0.0642361111111111,0.8185000000000001,1803.42,0,45.333333333333336,39.56666666666666,0.6,30.512249999999998,61.62761111111112,64.0531375,Mantener secuencia planificada con seguimiento estándar.
ORD000427,EV,Italia,3,2025-01-14,A,2025-01-14 07:02:00,102,116.0,458,676.0,23.8,0.09904513888888888,0.9201999999999999,1418.5300000000002,0,43.983333333333334,49.64666666666666,0.3,16.1323875,66.06006388888889,65.08069312500001,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000448,EV,Alemania,2,2025-01-14,B,2025-01-14 16:25:00,70,545.0,540,1155.0,32.81666666666667,0.04331597222222222,0.9053333333333334,1944.83,0,36.166666666666664,49.019444444444446,0.6,17.492312499999997,63.99418055555556,69.675071875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000429,EV,Iberia,2,2025-01-14,B,2025-01-14 14:04:00,56,501.0,363,920.0,26.966666666666665,0.04331597222222222,0.8768,1944.83,0,19.6,48.306111111111115,0.6,18.1771125,63.02404722222222,68.99883187500001,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000433,EV,Alemania,3,2025-01-14,B,2025-01-14 17:51:00,89,77.0,507,673.0,32.166666666666664,0.04331597222222222,0.9382,1780.3799999999999,0,37.3,48.20916666666667,0.3,16.703512500000002,65.11164722222222,64.45401187499999,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000441,EV,Francia,2,2025-01-14,B,2025-01-14 16:25:00,43,68.0,509,620.0,28.75,0.04331597222222222,0.9064333333333333,1780.3799999999999,0,24.233333333333334,45.57472222222223,0.6,20.7159125,64.03158055555556,68.563641875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000443,ICE,Alemania,2,2025-01-14,A,2025-01-14 09:32:00,71,0.0,373,444.0,20.733333333333334,0.09904513888888888,0.8598666666666667,2113.01,0,36.233333333333334,40.08277777777778,0.6,31.8303875,62.95873055555556,64.190793125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000449,ICE,Italia,2,2025-01-14,A,2025-01-14 11:40:00,77,0.0,177,254.0,21.533333333333335,0.09904513888888888,0.9060666666666668,430.21000000000004,1,46.71666666666667,34.64055555555556,0.6,42.5965875,58.987863888888896,58.635733125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000426,ICE,Italia,3,2025-01-14,A,2025-01-14 10:05:00,31,0.0,329,360.0,19.95,0.09904513888888888,0.9211666666666667,1791.9199999999998,0,43.333333333333336,38.69861111111111,0.3,35.609187500000004,62.592930555555554,56.703603125,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000424,EV,Iberia,2,2025-01-14,B,2025-01-14 18:01:00,56,82.0,547,685.0,26.85,0.04331597222222222,0.9689,1780.3799999999999,0,19.166666666666668,49.39333333333333,0.6,15.966712500000002,66.15544722222222,71.181601875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000455,EV,Francia,2,2025-01-14,B,2025-01-14 16:57:00,71,85.0,477,633.0,24.45,0.04331597222222222,0.8714999999999999,1780.3799999999999,0,26.183333333333334,45.152777777777786,0.6,20.7418125,62.84384722222222,68.020096875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
ORD000442,EV,Francia,3,2025-01-14,B,2025-01-14 19:09:00,80,93.0,595,768.0,24.966666666666665,0.04331597222222222,0.9283333333333332,1780.3799999999999,0,22.53333333333333,49.59444444444444,0.3,16.940312500000005,64.77618055555556,64.220171875,Aplicar drenaje de patio y priorizar expedición de unidades listas.
