fecha,turno,zona_carga,slot_id,sessions_count,avg_wait_time_min,avg_charging_duration_min,energy_delivered_kwh,interruption_rate,avg_soc_gap_pct,charging_bottleneck_impact,slot_utilization_ratio
2025-07-10,B,NORTE,SLOT_019,1,42.0,41.0,38.318,0.0,25.597934065934083,0.3059,0.08541666666666667
2025-07-11,C,SUR,SLOT_030,1,50.0,29.0,55.823,0.0,25.978881578947373,0.3089,0.06041666666666667
2025-07-11,C,NORTE,SLOT_019,1,82.0,55.0,49.347,0.0,25.978881578947373,0.3089,0.11458333333333333
2025-07-11,A,SUR,SLOT_011,1,51.0,23.0,39.361,0.0,25.978881578947373,0.3089,0.04791666666666667
2025-07-11,B,ESTE,SLOT_004,1,84.0,45.0,41.006,0.0,25.978881578947373,0.3089,0.09375
2025-07-12,C,SUR,SLOT_025,2,71.5,40.5,88.52799999999999,0.0,26.036813953488362,0.3599,0.16875
2025-07-12,A,SUR,SLOT_011,1,68.0,28.0,66.629,0.0,26.036813953488362,0.3599,0.058333333333333334
2025-07-12,A,ESTE,SLOT_028,1,69.0,70.0,45.885,0.0,26.036813953488362,0.3599,0.14583333333333334
2025-07-12,B,NORTE,SLOT_019,1,98.0,57.0,38.023,0.0,26.036813953488362,0.3599,0.11875
2025-07-13,C,OESTE,SLOT_009,1,68.0,37.0,36.056,0.0,27.13818770226539,0.3103,0.07708333333333334
2025-07-13,C,NORTE,SLOT_013,1,69.0,73.0,32.806,1.0,27.13818770226539,0.3103,0.15208333333333332
2025-07-13,B,ESTE,SLOT_004,1,57.0,77.0,74.773,0.0,27.13818770226539,0.3103,0.16041666666666668
2025-07-14,C,NORTE,SLOT_023,1,57.0,58.0,55.187,0.0,26.83698689956333,0.3155,0.12083333333333333
2025-07-14,C,SUR,SLOT_007,1,76.0,39.0,56.726,0.0,26.83698689956333,0.3155,0.08125
2025-07-14,C,NORTE,SLOT_022,1,77.0,132.0,65.067,0.0,26.83698689956333,0.3155,0.275
2025-07-14,C,SUR,SLOT_025,1,76.0,35.0,34.712,0.0,26.83698689956333,0.3155,0.07291666666666667
2025-07-14,A,ESTE,SLOT_016,2,69.0,35.0,90.76599999999999,0.0,26.83698689956333,0.3155,0.14583333333333334
2025-07-14,A,SUR,SLOT_025,1,75.0,34.0,32.945,0.0,26.83698689956333,0.3155,0.07083333333333333
2025-07-14,A,SUR,SLOT_007,1,89.0,29.0,49.194,0.0,26.83698689956333,0.3155,0.06041666666666667
2025-07-14,B,SUR,SLOT_008,1,100.0,33.0,53.249,0.0,26.83698689956333,0.3155,0.06875
2025-07-14,B,ESTE,SLOT_028,1,46.0,45.0,48.2,0.0,26.83698689956333,0.3155,0.09375
2025-07-15,C,SUR,SLOT_008,1,85.0,23.0,49.608,0.0,27.22418699186991,0.4015666666666666,0.04791666666666667
2025-07-15,C,NORTE,SLOT_032,1,44.0,22.0,38.98,0.0,27.22418699186991,0.4015666666666666,0.04583333333333333
2025-07-15,A,OESTE,SLOT_002,1,62.0,22.0,48.998,0.0,27.22418699186991,0.4015666666666666,0.04583333333333333
2025-07-15,A,ESTE,SLOT_028,1,67.0,73.0,59.356,1.0,27.22418699186991,0.4015666666666666,0.15208333333333332
2025-07-15,B,SUR,SLOT_008,1,77.0,43.0,54.653,0.0,27.22418699186991,0.4015666666666666,0.08958333333333333
2025-07-15,B,OESTE,SLOT_010,1,81.0,75.0,50.156,0.0,27.22418699186991,0.4015666666666666,0.15625
2025-07-16,C,SUR,SLOT_008,1,92.0,35.0,58.973,1.0,25.56648230088498,0.3145,0.07291666666666667
2025-07-16,C,NORTE,SLOT_017,1,39.0,82.0,49.376,0.0,25.56648230088498,0.3145,0.17083333333333334
2025-07-16,C,OESTE,SLOT_010,1,110.0,110.0,57.832,0.0,25.56648230088498,0.3145,0.22916666666666666
2025-07-16,A,NORTE,SLOT_032,1,69.0,50.0,75.972,0.0,25.56648230088498,0.3145,0.10416666666666667
2025-07-16,A,SUR,SLOT_031,1,78.0,62.0,44.639,0.0,25.56648230088498,0.3145,0.12916666666666668
2025-07-16,B,OESTE,SLOT_009,1,69.0,22.0,47.977,0.0,25.56648230088498,0.3145,0.04583333333333333
2025-07-16,B,SUR,SLOT_008,1,82.0,28.0,49.979,0.0,25.56648230088498,0.3145,0.058333333333333334
2025-07-16,B,NORTE,SLOT_032,1,63.0,45.0,54.935,0.0,25.56648230088498,0.3145,0.09375
2025-07-17,C,ESTE,SLOT_020,1,54.0,31.0,24.464,0.0,27.489441747572823,0.3169,0.06458333333333334
2025-07-17,A,SUR,SLOT_027,2,86.5,113.0,113.586,0.0,27.489441747572823,0.3169,0.4708333333333333
2025-07-17,A,OESTE,SLOT_002,2,86.0,29.5,113.096,0.0,27.489441747572823,0.3169,0.12291666666666666
2025-07-17,A,SUR,SLOT_001,1,101.0,73.0,49.131,0.0,27.489441747572823,0.3169,0.15208333333333332
2025-07-17,B,SUR,SLOT_031,1,68.0,63.0,51.868,0.0,27.489441747572823,0.3169,0.13125
2025-07-17,B,ESTE,SLOT_020,1,81.0,69.0,62.624,0.0,27.489441747572823,0.3169,0.14375
2025-07-18,C,SUR,SLOT_030,1,96.0,32.0,56.553,0.0,26.877728337236523,0.45269999999999994,0.06666666666666667
2025-07-18,A,OESTE,SLOT_018,1,79.0,70.0,39.675,0.0,26.877728337236523,0.45269999999999994,0.14583333333333334
2025-07-18,A,SUR,SLOT_031,1,58.0,58.0,47.194,0.0,26.877728337236523,0.45269999999999994,0.12083333333333333
2025-07-18,B,OESTE,SLOT_002,1,64.0,38.0,58.947,0.0,26.877728337236523,0.45269999999999994,0.07916666666666666
2025-07-18,B,NORTE,SLOT_019,1,77.0,63.0,56.737,0.0,26.877728337236523,0.45269999999999994,0.13125
2025-07-18,B,SUR,SLOT_030,1,96.0,24.0,36.356,0.0,26.877728337236523,0.45269999999999994,0.05
2025-07-19,C,SUR,SLOT_007,2,67.0,44.0,110.974,0.0,27.54010593220337,0.3138,0.18333333333333332
2025-07-19,C,SUR,SLOT_025,1,68.0,45.0,45.367,0.0,27.54010593220337,0.3138,0.09375
2025-07-19,A,SUR,SLOT_005,1,65.0,72.0,60.313,0.0,27.54010593220337,0.3138,0.15
2025-07-19,A,NORTE,SLOT_013,1,60.0,96.0,46.399,0.0,27.54010593220337,0.3138,0.2
2025-07-19,A,OESTE,SLOT_009,1,49.0,31.0,34.003,0.0,27.54010593220337,0.3138,0.06458333333333334
2025-07-19,B,SUR,SLOT_027,1,54.0,113.0,40.975,1.0,27.54010593220337,0.3138,0.23541666666666666
2025-07-20,C,SUR,SLOT_005,1,89.0,94.0,61.32,0.0,26.159677419354814,0.42305000000000004,0.19583333333333333
2025-07-20,C,NORTE,SLOT_017,1,63.0,94.0,70.836,0.0,26.159677419354814,0.42305000000000004,0.19583333333333333
2025-07-20,A,NORTE,SLOT_032,1,64.0,44.0,44.158,0.0,26.159677419354814,0.42305000000000004,0.09166666666666666
2025-07-20,B,SUR,SLOT_031,1,39.0,45.0,22.906,1.0,26.159677419354814,0.42305000000000004,0.09375
2025-07-21,A,SUR,SLOT_031,1,119.0,66.0,57.508,0.0,26.891584699453553,0.3699,0.1375
2025-07-21,A,ESTE,SLOT_028,1,66.0,74.0,51.843,0.0,26.891584699453553,0.3699,0.15416666666666667
2025-07-21,B,SUR,SLOT_008,1,95.0,44.0,56.018,0.0,26.891584699453553,0.3699,0.09166666666666666
2025-07-22,A,ESTE,SLOT_029,2,76.5,45.0,93.94300000000001,0.0,28.061022044088155,0.41495000000000004,0.1875
2025-07-22,A,SUR,SLOT_030,2,77.0,29.0,89.718,0.0,28.061022044088155,0.41495000000000004,0.12083333333333333
2025-07-22,B,SUR,SLOT_008,1,77.0,25.0,35.377,1.0,28.061022044088155,0.41495000000000004,0.052083333333333336
2025-07-22,B,OESTE,SLOT_002,1,50.0,41.0,53.218,0.0,28.061022044088155,0.41495000000000004,0.08541666666666667
2025-07-22,C,NORTE,SLOT_017,1,62.0,84.0,39.037,1.0,28.061022044088155,0.41495000000000004,0.175
2025-07-23,C,NORTE,SLOT_022,1,59.0,96.0,39.818,0.0,27.69949561403506,0.41145,0.2
2025-07-23,A,NORTE,SLOT_013,1,58.0,79.0,42.346,0.0,27.69949561403506,0.41145,0.16458333333333333
2025-07-23,B,SUR,SLOT_007,1,82.0,52.0,53.586,0.0,27.69949561403506,0.41145,0.10833333333333334
2025-07-23,B,NORTE,SLOT_019,1,57.0,59.0,47.528,1.0,27.69949561403506,0.41145,0.12291666666666666
2025-07-23,B,SUR,SLOT_025,1,76.0,55.0,70.583,0.0,27.69949561403506,0.41145,0.11458333333333333
2025-07-24,C,SUR,SLOT_031,2,57.5,63.5,81.758,0.5,27.54012605042016,0.3109,0.26458333333333334
2025-07-24,C,OESTE,SLOT_018,2,72.0,134.0,121.393,0.0,27.54012605042016,0.3109,0.5583333333333333
2025-07-24,C,NORTE,SLOT_024,1,71.0,63.0,43.283,0.0,27.54012605042016,0.3109,0.13125
2025-07-24,A,ESTE,SLOT_004,1,64.0,36.0,50.964,0.0,27.54012605042016,0.3109,0.075
2025-07-24,B,SUR,SLOT_008,1,13.0,36.0,62.424,0.0,27.54012605042016,0.3109,0.075
2025-07-25,C,OESTE,SLOT_009,1,36.0,42.0,60.706,0.0,27.928251028806596,0.3113,0.0875
2025-07-25,C,ESTE,SLOT_029,1,58.0,38.0,71.02,0.0,27.928251028806596,0.3113,0.07916666666666666
2025-07-25,C,NORTE,SLOT_032,1,66.0,56.0,47.686,0.0,27.928251028806596,0.3113,0.11666666666666667
2025-07-25,A,OESTE,SLOT_009,2,51.5,27.5,94.788,0.0,27.928251028806596,0.3113,0.11458333333333333
2025-07-25,A,NORTE,SLOT_003,1,76.0,56.0,49.118,0.0,27.928251028806596,0.3113,0.11666666666666667
2025-07-25,A,ESTE,SLOT_004,1,84.0,55.0,66.476,0.0,27.928251028806596,0.3113,0.11458333333333333
2025-07-25,B,NORTE,SLOT_024,1,43.0,94.0,44.789,1.0,27.928251028806596,0.3113,0.19583333333333333
2025-07-26,C,SUR,SLOT_012,1,75.0,39.0,40.028,0.0,26.901229838709664,0.3908,0.08125
2025-07-26,A,SUR,SLOT_012,1,64.0,29.0,36.112,0.0,26.901229838709664,0.3908,0.06041666666666667
2025-07-26,B,ESTE,SLOT_020,1,62.0,56.0,39.233,0.0,26.901229838709664,0.3908,0.11666666666666667
2025-07-26,B,SUR,SLOT_001,1,67.0,101.0,62.585,0.0,26.901229838709664,0.3908,0.21041666666666667
2025-07-26,B,SUR,SLOT_027,1,95.0,92.0,54.524,0.0,26.901229838709664,0.3908,0.19166666666666668
2025-07-26,B,NORTE,SLOT_003,1,49.0,41.0,34.014,1.0,26.901229838709664,0.3908,0.08541666666666667
2025-07-27,C,NORTE,SLOT_017,1,29.0,58.0,38.771,0.0,28.460603674540693,0.41705000000000003,0.12083333333333333
2025-07-27,C,SUR,SLOT_031,1,67.0,65.0,47.672,0.0,28.460603674540693,0.41705000000000003,0.13541666666666666
2025-07-27,C,OESTE,SLOT_002,2,54.0,38.5,114.087,0.0,28.460603674540693,0.41705000000000003,0.16041666666666668
2025-07-27,A,NORTE,SLOT_003,1,34.0,56.0,47.285,0.0,28.460603674540693,0.41705000000000003,0.11666666666666667
2025-07-28,A,ESTE,SLOT_028,1,49.0,43.0,31.852,0.0,27.28814180929095,0.3124,0.08958333333333333
2025-07-28,A,OESTE,SLOT_009,1,61.0,28.0,64.573,0.0,27.28814180929095,0.3124,0.058333333333333334
2025-07-28,B,SUR,SLOT_007,1,29.0,31.0,32.222,0.0,27.28814180929095,0.3124,0.06458333333333334
2025-07-28,B,SUR,SLOT_025,1,66.0,34.0,35.335,0.0,27.28814180929095,0.3124,0.07083333333333333
2025-07-28,B,ESTE,SLOT_016,1,71.0,41.0,57.22,0.0,27.28814180929095,0.3124,0.08541666666666667
2025-07-29,C,NORTE,SLOT_024,1,79.0,88.0,54.991,0.0,27.530689655172406,0.3666,0.18333333333333332
2025-07-29,A,NORTE,SLOT_024,1,54.0,100.0,55.426,0.0,27.530689655172406,0.3666,0.20833333333333334
2025-07-29,B,OESTE,SLOT_002,1,43.0,34.0,50.769,0.0,27.530689655172406,0.3666,0.07083333333333333
2025-07-30,C,OESTE,SLOT_010,2,62.5,65.0,90.617,0.0,26.888463035019488,0.3114,0.2708333333333333
2025-07-30,C,SUR,SLOT_026,1,30.0,40.0,55.868,0.0,26.888463035019488,0.3114,0.08333333333333333
2025-07-30,A,ESTE,SLOT_016,2,53.0,36.0,105.055,0.0,26.888463035019488,0.3114,0.15
2025-07-30,A,NORTE,SLOT_032,1,86.0,30.0,19.463,0.0,26.888463035019488,0.3114,0.0625
2025-07-30,A,SUR,SLOT_031,1,91.0,68.0,62.588,0.0,26.888463035019488,0.3114,0.14166666666666666
2025-07-30,A,OESTE,SLOT_014,1,83.0,27.0,44.585,0.0,26.888463035019488,0.3114,0.05625
2025-07-31,C,NORTE,SLOT_003,1,36.0,56.0,58.464,0.0,27.08686070686072,0.3126,0.11666666666666667
2025-07-31,A,NORTE,SLOT_013,1,51.0,79.0,41.823,0.0,27.08686070686072,0.3126,0.16458333333333333
2025-07-31,B,OESTE,SLOT_018,1,63.0,118.0,51.273,0.0,27.08686070686072,0.3126,0.24583333333333332
2025-07-31,B,SUR,SLOT_011,1,81.0,28.0,57.927,0.0,27.08686070686072,0.3126,0.058333333333333334
2025-08-01,C,SUR,SLOT_007,2,60.0,36.0,95.249,0.5,26.311331828442437,0.3115,0.15
2025-08-01,A,ESTE,SLOT_004,2,49.5,32.5,80.947,0.0,26.311331828442437,0.3115,0.13541666666666666
2025-08-01,A,NORTE,SLOT_024,1,55.0,73.0,49.085,0.0,26.311331828442437,0.3115,0.15208333333333332
2025-08-02,A,OESTE,SLOT_010,1,54.0,68.0,50.229,0.0,27.3630538922156,0.3927,0.14166666666666666
2025-08-02,B,NORTE,SLOT_021,1,67.0,63.0,53.093,0.0,27.3630538922156,0.3927,0.13125
2025-08-02,B,OESTE,SLOT_010,1,30.0,106.0,70.497,0.0,27.3630538922156,0.3927,0.22083333333333333
2025-08-03,C,ESTE,SLOT_004,1,84.0,38.0,34.694,0.0,27.507524366471742,0.3037,0.07916666666666666
2025-08-03,C,SUR,SLOT_027,1,39.0,115.0,66.824,0.0,27.507524366471742,0.3037,0.23958333333333334
2025-08-03,C,OESTE,SLOT_002,1,85.0,22.0,42.466,0.0,27.507524366471742,0.3037,0.04583333333333333
2025-08-03,C,SUR,SLOT_001,1,36.0,91.0,59.909,0.0,27.507524366471742,0.3037,0.18958333333333333
2025-08-03,C,NORTE,SLOT_013,2,63.5,104.0,102.106,0.0,27.507524366471742,0.3037,0.43333333333333335
2025-08-03,A,SUR,SLOT_008,1,61.0,40.0,54.635,0.0,27.507524366471742,0.3037,0.08333333333333333
2025-08-03,A,NORTE,SLOT_003,1,52.0,67.0,46.747,0.0,27.507524366471742,0.3037,0.13958333333333334
2025-08-04,C,SUR,SLOT_012,2,57.0,32.5,82.24000000000001,0.0,27.171883656509703,0.3116,0.13541666666666666
2025-08-04,C,OESTE,SLOT_009,2,61.5,40.0,122.823,0.0,27.171883656509703,0.3116,0.16666666666666666
2025-08-05,C,SUR,SLOT_030,1,115.0,51.0,61.469,0.0,29.12252252252253,0.47,0.10625
2025-08-05,C,NORTE,SLOT_019,2,101.5,72.5,121.298,0.0,29.12252252252253,0.47,0.3020833333333333
2025-08-05,A,SUR,SLOT_012,2,86.0,47.0,94.98599999999999,0.0,29.12252252252253,0.47,0.19583333333333333
2025-08-05,A,NORTE,SLOT_023,1,98.0,54.0,54.858,0.0,29.12252252252253,0.47,0.1125
2025-08-05,A,NORTE,SLOT_022,1,94.0,88.0,53.184,0.0,29.12252252252253,0.47,0.18333333333333332
2025-08-05,A,OESTE,SLOT_014,1,97.0,46.0,41.905,0.0,29.12252252252253,0.47,0.09583333333333334
2025-08-05,B,OESTE,SLOT_010,1,80.0,84.0,42.751,0.0,29.12252252252253,0.47,0.175
2025-08-05,C,OESTE,SLOT_010,1,69.0,100.0,63.376,0.0,29.12252252252253,0.47,0.20833333333333334
2025-08-06,C,SUR,SLOT_030,1,65.0,39.0,49.493,0.0,28.80127504553735,0.46085,0.08125
2025-08-06,A,SUR,SLOT_030,2,80.5,49.5,122.425,0.0,28.80127504553735,0.46085,0.20625
2025-08-06,A,ESTE,SLOT_020,1,95.0,69.0,56.011,0.0,28.80127504553735,0.46085,0.14375
2025-08-06,B,SUR,SLOT_008,1,59.0,25.0,51.292,0.0,28.80127504553735,0.46085,0.052083333333333336
2025-08-06,B,NORTE,SLOT_021,1,45.0,68.0,55.408,0.0,28.80127504553735,0.46085,0.14166666666666666
2025-08-07,C,SUR,SLOT_008,1,70.0,22.0,32.453,0.0,26.579790356394128,0.3087,0.04583333333333333
2025-08-07,C,ESTE,SLOT_020,2,54.5,61.5,107.45499999999998,0.5,26.579790356394128,0.3087,0.25625
2025-08-07,A,OESTE,SLOT_010,1,50.0,87.0,54.085,0.0,26.579790356394128,0.3087,0.18125
2025-08-08,C,NORTE,SLOT_022,2,61.5,83.0,94.123,0.0,27.35715867158671,0.3058,0.3458333333333333
2025-08-08,C,OESTE,SLOT_014,1,32.0,40.0,49.614,0.0,27.35715867158671,0.3058,0.08333333333333333
2025-08-08,C,NORTE,SLOT_023,1,104.0,80.0,43.975,1.0,27.35715867158671,0.3058,0.16666666666666666
2025-08-08,A,ESTE,SLOT_029,1,45.0,23.0,38.643,0.0,27.35715867158671,0.3058,0.04791666666666667
2025-08-08,A,SUR,SLOT_005,2,46.5,55.0,104.172,0.0,27.35715867158671,0.3058,0.22916666666666666
2025-08-08,B,NORTE,SLOT_013,1,94.0,69.0,36.391,1.0,27.35715867158671,0.3058,0.14375
2025-08-08,B,OESTE,SLOT_010,1,55.0,69.0,41.434,0.0,27.35715867158671,0.3058,0.14375
2025-08-09,C,SUR,SLOT_027,2,64.0,75.5,73.654,0.5,27.15037593984963,0.3102,0.3145833333333333
2025-08-09,C,SUR,SLOT_001,2,49.5,100.5,111.262,0.0,27.15037593984963,0.3102,0.41875
2025-08-09,A,SUR,SLOT_008,2,53.0,32.0,109.434,0.5,27.15037593984963,0.3102,0.13333333333333333
2025-08-09,A,OESTE,SLOT_006,1,65.0,49.0,64.363,0.0,27.15037593984963,0.3102,0.10208333333333333
2025-08-09,A,NORTE,SLOT_017,1,52.0,97.0,53.052,0.0,27.15037593984963,0.3102,0.20208333333333334
2025-08-09,A,ESTE,SLOT_004,1,71.0,38.0,53.448,0.0,27.15037593984963,0.3102,0.07916666666666666
2025-08-09,B,OESTE,SLOT_009,1,63.0,35.0,64.947,0.0,27.15037593984963,0.3102,0.07291666666666667
2025-08-10,C,SUR,SLOT_008,2,71.0,29.0,82.60300000000001,0.5,27.423373205741626,0.35555,0.12083333333333333
2025-08-10,A,OESTE,SLOT_006,1,71.0,44.0,73.749,0.0,27.423373205741626,0.35555,0.09166666666666666
2025-08-10,A,SUR,SLOT_001,1,54.0,101.0,48.878,0.0,27.423373205741626,0.35555,0.21041666666666667
2025-08-10,A,NORTE,SLOT_013,1,85.0,108.0,64.951,0.0,27.423373205741626,0.35555,0.225
2025-08-10,A,SUR,SLOT_027,1,32.0,85.0,53.695,0.0,27.423373205741626,0.35555,0.17708333333333334
2025-08-10,A,ESTE,SLOT_029,1,76.0,57.0,72.169,0.0,27.423373205741626,0.35555,0.11875
2025-08-10,B,ESTE,SLOT_004,1,15.0,67.0,61.74,0.0,27.423373205741626,0.35555,0.13958333333333334
2025-08-11,C,OESTE,SLOT_014,2,86.0,43.0,104.791,0.0,28.572990654205597,0.42369999999999997,0.17916666666666667
2025-08-11,C,SUR,SLOT_012,1,88.0,59.0,64.074,0.0,28.572990654205597,0.42369999999999997,0.12291666666666666
2025-08-11,B,NORTE,SLOT_023,1,75.0,54.0,60.283,0.0,28.572990654205597,0.42369999999999997,0.1125
2025-08-11,B,SUR,SLOT_026,1,58.0,40.0,42.212,0.0,28.572990654205597,0.42369999999999997,0.08333333333333333
2025-08-11,B,ESTE,SLOT_020,1,43.0,49.0,44.51,0.0,28.572990654205597,0.42369999999999997,0.10208333333333333
2025-08-12,C,ESTE,SLOT_028,2,76.0,44.0,77.128,0.0,29.29789980732177,0.402,0.18333333333333332
2025-08-12,C,NORTE,SLOT_019,1,104.0,56.0,38.486,1.0,29.29789980732177,0.402,0.11666666666666667
2025-08-12,C,SUR,SLOT_030,2,38.5,41.0,108.28399999999999,0.0,29.29789980732177,0.402,0.17083333333333334
2025-08-12,A,NORTE,SLOT_019,2,93.0,52.0,108.951,0.0,29.29789980732177,0.402,0.21666666666666667
2025-08-12,A,SUR,SLOT_008,1,87.0,40.0,72.872,0.0,29.29789980732177,0.402,0.08333333333333333
2025-08-12,B,SUR,SLOT_005,1,60.0,78.0,74.709,0.0,29.29789980732177,0.402,0.1625
2025-08-13,C,SUR,SLOT_008,3,80.0,26.0,145.302,0.3333333333333333,27.794079696394697,0.3997,0.1625
2025-08-13,C,OESTE,SLOT_006,1,62.0,38.0,47.152,0.0,27.794079696394697,0.3997,0.07916666666666666
2025-08-13,A,SUR,SLOT_012,2,63.0,36.0,99.711,0.0,27.794079696394697,0.3997,0.15
2025-08-13,B,ESTE,SLOT_016,1,37.0,37.0,66.189,0.0,27.794079696394697,0.3997,0.07708333333333334
2025-08-13,B,NORTE,SLOT_019,1,89.0,57.0,44.573,0.0,27.794079696394697,0.3997,0.11875
2025-08-13,B,SUR,SLOT_031,1,67.0,61.0,51.255,0.0,27.794079696394697,0.3997,0.12708333333333333
2025-08-14,C,OESTE,SLOT_002,1,80.0,50.0,71.942,0.0,25.64351931330472,0.37270000000000003,0.10416666666666667
2025-08-14,A,SUR,SLOT_012,1,90.0,39.0,35.191,0.0,25.64351931330472,0.37270000000000003,0.08125
2025-08-14,A,ESTE,SLOT_029,1,83.0,26.0,52.085,0.0,25.64351931330472,0.37270000000000003,0.05416666666666667
2025-08-14,B,SUR,SLOT_026,1,121.0,37.0,36.676,1.0,25.64351931330472,0.37270000000000003,0.07708333333333334
2025-08-15,C,OESTE,SLOT_009,1,69.0,22.0,48.17,0.0,27.813576923076912,0.3962,0.04583333333333333
2025-08-15,C,NORTE,SLOT_032,1,109.0,44.0,53.265,0.0,27.813576923076912,0.3962,0.09166666666666666
2025-08-15,C,ESTE,SLOT_004,2,45.5,60.0,100.87700000000001,0.0,27.813576923076912,0.3962,0.25
2025-08-15,A,SUR,SLOT_012,2,49.5,38.0,88.893,0.0,27.813576923076912,0.3962,0.15833333333333333
2025-08-15,B,ESTE,SLOT_029,1,59.0,36.0,53.478,0.0,27.813576923076912,0.3962,0.075
2025-08-15,B,SUR,SLOT_008,1,61.0,36.0,77.188,0.0,27.813576923076912,0.3962,0.075
2025-08-15,B,OESTE,SLOT_006,1,44.0,27.0,52.946,0.0,27.813576923076912,0.3962,0.05625
2025-08-16,A,SUR,SLOT_007,1,73.0,29.0,36.943,0.0,28.32529411764707,0.3136,0.06041666666666667
2025-08-16,A,ESTE,SLOT_020,1,89.0,49.0,39.962,0.0,28.32529411764707,0.3136,0.10208333333333333
2025-08-16,A,SUR,SLOT_025,1,69.0,77.0,60.188,0.0,28.32529411764707,0.3136,0.16041666666666668
2025-08-16,B,ESTE,SLOT_028,1,65.0,56.0,57.089,0.0,28.32529411764707,0.3136,0.11666666666666667
2025-08-16,B,SUR,SLOT_031,1,55.0,56.0,47.13,0.0,28.32529411764707,0.3136,0.11666666666666667
2025-08-17,C,SUR,SLOT_005,2,48.0,75.0,127.712,0.0,27.3538785046729,0.41825,0.3125
2025-08-17,A,SUR,SLOT_012,1,78.0,43.0,41.056,0.0,27.3538785046729,0.41825,0.08958333333333333
2025-08-17,B,NORTE,SLOT_017,1,28.0,60.0,32.642,0.0,27.3538785046729,0.41825,0.125
2025-08-18,C,ESTE,SLOT_020,1,31.0,84.0,70.778,0.0,28.410873362445408,0.3117,0.175
2025-08-18,A,ESTE,SLOT_028,1,56.0,61.0,53.076,0.0,28.410873362445408,0.3117,0.12708333333333333
2025-08-18,A,SUR,SLOT_026,1,28.0,43.0,50.923,0.0,28.410873362445408,0.3117,0.08958333333333333
2025-08-18,B,OESTE,SLOT_018,1,28.0,94.0,44.995,0.0,28.410873362445408,0.3117,0.19583333333333333
2025-08-18,B,ESTE,SLOT_028,1,66.0,55.0,42.881,1.0,28.410873362445408,0.3117,0.11458333333333333
2025-08-18,B,SUR,SLOT_026,1,81.0,30.0,46.444,0.0,28.410873362445408,0.3117,0.0625
2025-08-19,C,OESTE,SLOT_006,1,51.0,27.0,37.721,0.0,27.173340206185546,0.3195,0.05625
2025-08-19,C,ESTE,SLOT_028,2,62.5,66.0,104.268,0.0,27.173340206185546,0.3195,0.275
2025-08-19,C,NORTE,SLOT_032,1,84.0,42.0,48.806,0.0,27.173340206185546,0.3195,0.0875
2025-08-19,A,ESTE,SLOT_020,2,82.5,60.5,87.69800000000001,0.5,27.173340206185546,0.3195,0.2520833333333333
2025-08-19,A,SUR,SLOT_031,1,85.0,56.0,45.158,0.0,27.173340206185546,0.3195,0.11666666666666667
2025-08-19,B,NORTE,SLOT_013,1,76.0,113.0,53.338,0.0,27.173340206185546,0.3195,0.23541666666666666
2025-08-20,C,NORTE,SLOT_019,1,60.0,64.0,56.988,0.0,29.618870151770622,0.4043,0.13333333333333333
2025-08-20,A,SUR,SLOT_001,1,85.0,74.0,30.753,1.0,29.618870151770622,0.4043,0.15416666666666667
2025-08-20,A,SUR,SLOT_027,1,80.0,58.0,38.793,0.0,29.618870151770622,0.4043,0.12083333333333333
2025-08-20,B,ESTE,SLOT_020,2,81.0,61.5,77.297,0.5,29.618870151770622,0.4043,0.25625
2025-08-20,B,OESTE,SLOT_009,2,77.5,28.0,114.691,0.0,29.618870151770622,0.4043,0.11666666666666667
2025-08-21,C,ESTE,SLOT_004,1,72.0,56.0,69.34,0.0,26.610175438596485,0.4124,0.11666666666666667
2025-08-21,C,SUR,SLOT_008,1,81.0,34.0,57.97,0.0,26.610175438596485,0.4124,0.07083333333333333
2025-08-21,C,OESTE,SLOT_014,2,77.0,53.0,104.52799999999999,0.5,26.610175438596485,0.4124,0.22083333333333333
2025-08-21,A,NORTE,SLOT_024,2,63.5,66.5,84.989,0.0,26.610175438596485,0.4124,0.27708333333333335
2025-08-21,A,SUR,SLOT_005,2,83.0,78.0,116.87100000000001,0.5,26.610175438596485,0.4124,0.325
2025-08-21,A,OESTE,SLOT_009,1,16.0,37.0,46.075,1.0,26.610175438596485,0.4124,0.07708333333333334
2025-08-21,B,SUR,SLOT_005,1,71.0,32.0,24.731,0.0,26.610175438596485,0.4124,0.06666666666666667
2025-08-22,C,NORTE,SLOT_032,2,82.0,60.0,130.445,0.0,28.819619377162628,0.3971,0.25
2025-08-22,C,SUR,SLOT_008,2,72.5,30.0,114.208,0.0,28.819619377162628,0.3971,0.125
2025-08-22,C,OESTE,SLOT_002,1,79.0,23.0,49.295,0.0,28.819619377162628,0.3971,0.04791666666666667
2025-08-22,A,NORTE,SLOT_023,2,67.5,60.0,82.964,0.0,28.819619377162628,0.3971,0.25
2025-08-22,A,NORTE,SLOT_022,1,66.0,90.0,38.747,0.0,28.819619377162628,0.3971,0.1875
2025-08-22,B,SUR,SLOT_011,1,47.0,25.0,47.272,1.0,28.819619377162628,0.3971,0.052083333333333336
2025-08-23,A,NORTE,SLOT_021,2,59.5,41.5,70.834,0.0,27.844268292682937,0.3092,0.17291666666666666
2025-08-23,A,ESTE,SLOT_016,2,74.0,28.5,87.32300000000001,0.5,27.844268292682937,0.3092,0.11875
2025-08-23,A,OESTE,SLOT_014,2,36.0,38.5,90.482,0.0,27.844268292682937,0.3092,0.16041666666666668
