fecha,turno,area,throughput_gap,congestion_index,avg_wait_time,queue_pressure_score,slot_utilization,yard_occupancy_rate,bottleneck_density,dispatch_risk_density,operational_stress_score,area_criticality_score,main_bottleneck_driver,recommended_action_initial
2025-03-30,A,CARGA,7,0.0,45.25,1.0,0.1041666666666666,0.0,0.0,0.0,9.179858333333335,13.908888333333335,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-03-30,B,CARGA,5,0.0,49.142857142857146,1.0,0.1047619047619047,0.0,0.0,0.0,7.174528095238096,11.839667523809522,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-03-30,C,CARGA,5,0.0,47.25,1.2142857142857142,0.1552083333333333,0.0,0.0,0.0,8.186411666666668,12.5148865,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-03-31,A,CARGA,-17,0.0,61.333333333333336,1.0,0.0975694444444444,0.0,0.0,0.0,19.051528888888893,27.141034944444446,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-03-31,B,CARGA,-21,0.0,52.5,1.0,0.1291666666666666,0.0,0.0,0.0,23.682483333333337,31.72608,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-03-31,C,CARGA,11,0.0,44.1,1.0,0.1295833333333333,0.0,0.0,0.0,13.69041166666667,19.032874000000003,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-01,A,CARGA,-38,0.0,50.10526315789474,1.0,0.112938596491228,0.0,0.0,0.0,27.34910192982456,36.05699143859649,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-01,C,CARGA,-3,0.0,58.25,1.3,0.1547916666666666,0.0,0.0,0.0,6.191083333333334,11.027279166666666,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-02,A,CARGA,-10,0.0,37.5,1.0,0.1116319444444444,0.0,0.0,0.0,12.323028888888889,16.985005083333334,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-02,B,CARGA,6,0.0,53.714285714285715,1.0,0.1223214285714285,0.0,0.0,0.0,8.538858571428571,13.712980047619048,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-02,C,CARGA,1,0.0,49.69230769230769,1.3846153846153846,0.1799679487179487,0.0,0.0,0.0,4.692133974358974,8.329051794871795,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-03,A,CARGA,-8,0.0,45.59090909090909,1.0,0.1178977272727272,0.0,0.0,0.0,10.446364545454545,15.362236924242422,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-03,B,CARGA,-6,0.0,44.57142857142857,1.0,0.1202380952380952,0.0,0.0,0.0,8.491641904761904,12.915590285714284,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-03,C,CARGA,-4,0.0,45.13333333333333,1.0,0.1026388888888888,0.0,0.0,0.0,6.151222777777778,10.274341777777778,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-04,B,CARGA,-23,0.0,43.4,1.0,0.11875,0.0,0.0,0.0,25.477480000000003,33.19653766666667,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-04,C,CARGA,9,0.0,53.357142857142854,1.2142857142857142,0.1577380952380952,0.0,0.0,0.0,12.264726904761904,17.87110014285714,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-05,A,CARGA,4,0.0,52.333333333333336,1.0,0.1065972222222222,0.0,0.0,0.0,6.216154444444443,10.936807277777778,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-05,B,CARGA,16,0.0,56.15384615384615,1.0,0.1165064102564102,0.0,0.0,0.0,18.412718205128204,25.81836094871795,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-06,A,CARGA,-45,0.0,50.142857142857146,1.0,0.1238095238095238,0.0,0.0,0.0,27.57016547619048,36.24022357142857,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-06,B,CARGA,8,0.0,60.5,1.0,0.1149305555555555,0.0,0.0,0.0,10.388536111111112,16.556005833333334,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-06,C,CARGA,-2,0.0,45.916666666666664,1.0,0.1105902777777777,0.0,0.0,0.0,4.3149605555555555,8.071759472222222,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-07,A,CARGA,-21,0.0,45.785714285714285,1.0,0.1104166666666666,0.0,0.0,0.0,23.308083333333336,30.85730119047619,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-07,B,CARGA,-27,0.0,44.2,1.0,0.125,0.0,0.0,0.0,27.603695,35.766572333333336,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-07,C,CARGA,7,0.0,46.36363636363637,1.0909090909090908,0.1111742424242424,0.0,0.0,0.0,9.31379984848485,14.116074363636365,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-08,A,CARGA,-27,0.0,48.333333333333336,1.0,0.1197916666666666,0.0,0.0,0.0,27.499723333333332,36.02511827777778,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-08,B,CARGA,-8,0.0,30.363636363636363,1.0,0.1159090909090909,0.0,0.0,0.0,10.426871818181818,14.064541030303031,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-08,C,CARGA,33,0.0,40.04545454545455,1.181818181818182,0.1246212121212121,0.0,0.0,0.0,27.589804242424243,35.412847212121214,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-09,A,CARGA,-10,0.0,39.77777777777778,1.0,0.1155092592592592,0.0,0.0,0.0,12.411015185185184,17.240883592592592,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-09,B,CARGA,-8,0.0,37.833333333333336,1.0,0.0986111111111111,0.0,0.0,0.0,10.057317222222222,14.396880111111113,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-09,C,CARGA,1,0.0,41.71875,1.1875,0.1395833333333333,0.0,0.0,0.0,3.8911016666666662,6.9995745,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-10,A,CARGA,-24,0.0,43.63636363636363,1.0,0.1106060606060606,0.0,0.0,0.0,26.30149121212121,34.27923763636364,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-10,B,CARGA,-8,0.0,47.0,1.0,0.0958333333333333,0.0,0.0,0.0,10.006201666666668,15.115823666666666,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-10,C,CARGA,10,0.0,34.81818181818182,1.0,0.1011363636363636,0.0,0.0,0.0,12.118862272727274,16.589492151515152,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-11,A,CARGA,-14,0.0,52.57142857142857,1.0,0.1095238095238095,0.0,0.0,0.0,16.285531190476192,23.00710623809524,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-11,B,CARGA,-9,0.0,43.888888888888886,1.0,0.11875,0.0,0.0,0.0,11.46668,16.43511840740741,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-11,C,CARGA,-2,0.0,44.214285714285715,1.1428571428571428,0.1498511904761905,0.0,0.0,0.0,5.096008809523811,8.576865452380954,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-12,A,CARGA,1,0.0,35.57142857142857,1.0,0.1043154761904762,0.0,0.0,0.0,3.180734523809524,5.904376071428572,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-12,B,CARGA,-2,0.0,42.285714285714285,1.0,0.131547619047619,0.0,0.0,0.0,4.711997380952381,8.110554238095236,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-12,C,CARGA,20,0.0,47.6,1.4,0.1720833333333333,0.0,0.0,0.0,23.536031666666663,30.82491466666667,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-13,A,CARGA,-9,0.0,44.6,1.0,0.0979166666666666,0.0,0.0,0.0,11.055833333333332,16.151791666666664,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-13,B,CARGA,3,0.0,36.94444444444444,1.0,0.1123842592592592,0.0,0.0,0.0,5.346550185185184,8.552816981481481,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-13,C,CARGA,10,0.0,43.68181818181818,1.181818181818182,0.125,0.0,0.0,0.0,12.600575,17.722766515151516,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-14,A,CARGA,-37,0.0,46.22222222222222,1.0,0.1171296296296296,0.0,0.0,0.0,27.43980759259259,35.80393374074074,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-14,B,CARGA,-10,0.0,43.285714285714285,1.0,0.1008928571428571,0.0,0.0,0.0,12.125557142857144,17.293415,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-14,C,CARGA,3,0.0,39.76923076923077,1.0,0.1107371794871794,0.0,0.0,0.0,5.3202685897435895,8.762371025641025,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-15,A,CARGA,-25,0.0,60.705882352941174,1.0,0.1310049019607843,0.0,0.0,0.0,27.711868039215688,37.23875841176471,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-15,C,CARGA,8,0.0,52.09090909090909,1.5454545454545454,0.1666666666666666,0.0,0.0,0.0,11.446373333333334,16.71351709090909,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-16,A,CARGA,-28,0.0,47.583333333333336,1.0,0.1279513888888888,0.0,0.0,0.0,27.657697777777777,36.09620969444445,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-16,B,CARGA,-2,0.0,46.733333333333334,1.0,0.1069444444444444,0.0,0.0,0.0,4.234468888888889,8.078143777777777,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-16,C,CARGA,0,0.0,55.05555555555556,1.0,0.1180555555555555,0.0,0.0,0.0,2.479806111111111,6.55961862962963,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-17,A,CARGA,2,0.0,47.84615384615385,1.0,0.1136217948717948,0.0,0.0,0.0,4.373055897435897,8.2820631025641,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-17,B,CARGA,1,0.0,36.125,1.0,0.1096354166666666,0.0,0.0,0.0,3.292878333333334,6.039435041666665,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-17,C,CARGA,17,0.0,37.31818181818182,1.0909090909090908,0.1176136363636363,0.0,0.0,0.0,19.46234272727273,25.472487484848486,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-18,A,CARGA,-19,0.0,48.09090909090909,1.0,0.1231060606060606,0.0,0.0,0.0,21.555961212121215,28.85759375757576,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-18,B,CARGA,-15,0.0,49.52941176470589,1.0,0.1061274509803921,0.0,0.0,0.0,17.21767901960784,23.897579921568628,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-18,C,CARGA,4,0.0,59.0,1.2307692307692308,0.1391025641025641,0.0,0.0,0.0,6.879776282051282,12.031403974358975,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-19,A,CARGA,-17,0.0,36.9,1.0,0.1251041666666666,0.0,0.0,0.0,19.599418333333336,25.55868575,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-19,B,CARGA,-15,0.0,43.625,1.0,0.0908854166666666,0.0,0.0,0.0,16.908173333333334,23.153119041666667,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-19,C,CARGA,11,0.0,33.733333333333334,1.0,0.1169444444444444,0.0,0.0,0.0,13.44537388888889,17.961991444444443,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-20,A,CARGA,-20,0.0,40.0,1.0,0.1088888888888888,0.0,0.0,0.0,22.26186777777778,29.146818,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-20,B,CARGA,-7,0.0,44.333333333333336,1.0,0.1020833333333333,0.0,0.0,0.0,9.129326666666667,13.796351444444447,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-20,C,CARGA,27,0.0,41.361111111111114,1.1666666666666667,0.1282407407407407,0.0,0.0,0.0,27.677389814814813,35.585246481481484,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-21,B,CARGA,-22,0.0,63.0,1.0,0.0930555555555555,0.0,0.0,0.0,23.96512111111111,33.206218666666665,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-22,A,CARGA,-26,0.0,51.94736842105263,1.0,0.1145833333333333,0.0,0.0,0.0,27.384996666666673,36.23823836842106,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-22,B,CARGA,-21,0.0,53.92857142857143,1.0,0.1017857142857142,0.0,0.0,0.0,23.135809285714284,31.393530904761903,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-22,C,CARGA,-3,0.0,49.19230769230769,1.0,0.1078525641025641,0.0,0.0,0.0,5.269401282051282,9.501396282051282,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-23,B,CARGA,-22,0.0,62.0,1.0,0.1120833333333333,0.0,0.0,0.0,24.346456666666665,33.436999666666665,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-23,C,CARGA,19,0.0,52.46875,1.0625,0.1247395833333333,0.0,0.0,0.0,21.60588166666667,29.252816958333337,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-24,A,CARGA,-12,0.0,46.19047619047619,1.0,0.1121031746031746,0.0,0.0,0.0,14.33768849206349,20.11803373015873,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-24,B,CARGA,-9,0.0,47.69230769230769,1.0,0.1237179487179487,0.0,0.0,0.0,11.577318974358974,16.83629712820513,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-24,C,CARGA,4,0.0,50.8235294117647,1.0,0.1161764705882352,0.0,0.0,0.0,6.4300444117647055,10.97350888235294,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-25,A,CARGA,-18,0.0,55.705882352941174,1.0,0.1082107843137254,0.0,0.0,0.0,20.271735686274507,28.049138803921565,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-25,B,CARGA,-23,0.0,52.06666666666667,1.0,0.0890277777777777,0.0,0.0,0.0,24.879975555555557,33.42773122222222,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-25,C,CARGA,22,0.0,43.705882352941174,1.0,0.1088235294117647,0.0,0.0,0.0,24.300565588235298,31.862564098039215,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-26,A,CARGA,-15,0.0,38.94117647058823,1.0,0.1101715686274509,0.0,0.0,0.0,17.30835637254902,23.083913921568627,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-26,B,CARGA,6,0.0,46.69230769230769,1.0,0.123076923076923,0.0,0.0,0.0,8.554793461538463,13.14044587179487,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-26,C,CARGA,18,0.0,44.46666666666667,1.1333333333333333,0.1486111111111111,0.0,0.0,0.0,21.07800222222222,27.77879488888889,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-27,A,CARGA,-18,0.0,48.9,1.0,0.1208333333333333,0.0,0.0,0.0,20.513056666666664,27.688028,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-27,B,CARGA,-7,0.0,36.888888888888886,1.0,0.1118055555555555,0.0,0.0,0.0,9.337376111111112,13.33911874074074,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-27,C,CARGA,5,0.0,41.1,1.3333333333333333,0.1470833333333333,0.0,0.0,0.0,8.053641666666667,11.874270000000001,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-28,A,CARGA,-17,0.0,60.9375,1.0,0.1373697916666666,0.0,0.0,0.0,19.855920833333336,27.7664315625,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-28,B,CARGA,-22,0.0,49.25,1.0,0.1256944444444444,0.0,0.0,0.0,24.61350388888889,32.598048,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-28,C,CARGA,-9,0.0,53.266666666666666,1.2,0.1304166666666666,0.0,0.0,0.0,11.729368333333332,17.414970888888888,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-29,A,CARGA,-30,0.0,61.10526315789474,1.0,0.1038377192982456,0.0,0.0,0.0,27.182609385964913,36.826598631578946,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-29,C,CARGA,7,0.0,56.28,1.08,0.1264166666666666,0.0,0.0,0.0,9.643728333333335,15.198954,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-30,A,CARGA,-3,0.0,53.9,1.0,0.1054166666666666,0.0,0.0,0.0,5.206853333333333,9.850745666666667,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-30,B,CARGA,-14,0.0,42.625,1.0,0.1130208333333333,0.0,0.0,0.0,16.34635166666667,22.23411408333334,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-04-30,C,CARGA,-7,0.0,48.148148148148145,1.0740740740740742,0.1166666666666667,0.0,0.0,0.0,9.454113333333334,14.361501679012346,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-01,A,CARGA,-12,0.0,54.421052631578945,1.0,0.1282894736842105,0.0,0.0,0.0,14.66310947368421,21.071328035087717,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-01,B,CARGA,-11,0.0,51.0625,1.0,0.1032552083333333,0.0,0.0,0.0,13.161554166666669,19.178209270833335,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-01,C,CARGA,0,0.0,44.84615384615385,1.0,0.1120192307692307,0.0,0.0,0.0,2.3493896153846157,5.607297794871794,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-02,B,CARGA,7,0.0,52.875,1.0,0.1178385416666666,0.0,0.0,0.0,9.461545833333334,14.7715409375,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-02,C,CARGA,17,0.0,56.1,1.0,0.1070833333333333,0.0,0.0,0.0,19.24392166666667,26.862326000000003,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-03,B,CARGA,-27,0.0,54.18181818181818,1.0,0.1181818181818182,0.0,0.0,0.0,27.46761636363636,36.485947515151516,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-03,C,CARGA,-8,0.0,54.475,1.15,0.1284375,0.0,0.0,0.0,10.68941,16.282934083333334,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-04,A,CARGA,-23,0.0,42.833333333333336,1.0,0.128125,0.0,0.0,0.0,25.66045,33.30309694444444,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-04,B,CARGA,-22,0.0,41.25,1.0,0.0703125,0.0,0.0,0.0,23.498245,31.01605525,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-04,C,CARGA,28,0.0,31.5,1.125,0.1171875,0.0,0.0,0.0,27.454075,34.58065875,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-05,A,CARGA,-18,0.0,48.56666666666667,1.0,0.1003472222222222,0.0,0.0,0.0,20.105344444444444,27.322631388888894,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-05,B,CARGA,-16,0.0,40.5,1.0,0.12421875,0.0,0.0,0.0,18.585775,24.644889375,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-05,C,CARGA,1,0.0,44.31578947368421,1.0,0.1213815789473684,0.0,0.0,0.0,3.5461765789473687,6.91948750877193,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-06,A,CARGA,-27,0.0,60.69565217391305,1.0,0.1203804347826087,0.0,0.0,0.0,27.516268695652172,37.065980188405796,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-06,C,CARGA,12,0.0,59.44444444444444,1.0,0.1377314814814814,0.0,0.0,0.0,14.877089629629628,21.650765148148146,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-07,B,CARGA,-2,0.0,52.93333333333333,1.0,0.1269444444444444,0.0,0.0,0.0,4.640648888888889,8.926046444444443,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-07,C,CARGA,1,0.0,53.52,1.0,0.1091666666666666,0.0,0.0,0.0,3.292713333333333,7.4831259999999995,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-08,A,CARGA,-24,0.0,55.142857142857146,1.0,0.1046130952380952,0.0,0.0,0.0,26.200141904761903,35.142930166666666,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-08,C,CARGA,8,0.0,58.39473684210526,1.263157894736842,0.1450657894736842,0.0,0.0,0.0,11.017505789473685,16.883051596491228,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-09,B,CARGA,-12,0.0,60.57142857142857,1.0,0.115922619047619,0.0,0.0,0.0,14.41545738095238,21.37974326190476,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-09,C,CARGA,11,0.0,41.75,1.0833333333333333,0.1274305555555555,0.0,0.0,0.0,13.649696111111112,18.801987833333335,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-10,A,CARGA,-18,0.0,52.875,1.0,0.1217881944444444,0.0,0.0,0.0,20.537958888888888,28.03619420833333,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-10,B,CARGA,23,0.0,43.46666666666667,1.0,0.1084722222222222,0.0,0.0,0.0,25.279199444444444,33.03396488888889,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-10,C,CARGA,12,0.0,47.04761904761905,1.0,0.1177579365079364,0.0,0.0,0.0,14.478428730158727,20.28829487301587,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-11,A,CARGA,-17,0.0,46.416666666666664,1.0,0.1171874999999999,0.0,0.0,0.0,19.442945,26.221488305555557,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-11,B,CARGA,-16,0.0,47.86666666666667,1.0,0.1034722222222222,0.0,0.0,0.0,18.16287944444444,24.914867555555556,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-11,C,CARGA,16,0.0,48.705882352941174,1.1764705882352942,0.1348039215686274,0.0,0.0,0.0,18.80557843137255,25.504988235294118,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-12,A,CARGA,-34,0.0,38.875,1.0,0.1005208333333333,0.0,0.0,0.0,27.114501666666666,34.91899408333333,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-12,B,CARGA,-26,0.0,43.36363636363637,1.0,0.131060606060606,0.0,0.0,0.0,27.72282212121213,35.79645836363636,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-12,C,CARGA,11,0.0,43.44444444444444,1.1666666666666667,0.1422453703703703,0.0,0.0,0.0,13.951092407407408,19.18865598148148,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-13,A,CARGA,-18,0.0,54.5,1.1333333333333333,0.1150694444444444,0.0,0.0,0.0,20.41499888888889,28.0630345,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-13,C,CARGA,-1,0.0,52.869565217391305,1.2173913043478262,0.1330615942028985,0.0,0.0,0.0,3.7743318840579714,7.823933405797101,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-14,A,CARGA,-7,0.0,59.333333333333336,1.0,0.1266865079365079,0.0,0.0,0.0,9.64309515873016,15.456644825396829,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-14,C,CARGA,-2,0.0,61.65909090909091,1.181818181818182,0.1430871212121212,0.0,0.0,0.0,4.981922424242425,9.923231075757577,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-15,A,CARGA,-30,0.0,52.95652173913044,1.0,0.1100543478260869,0.0,0.0,0.0,27.314696956521733,36.251662217391306,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-15,B,CARGA,-17,0.0,46.63157894736842,1.0,0.1089912280701754,0.0,0.0,0.0,19.27987456140351,26.104330175438598,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-15,C,CARGA,0,0.0,56.26190476190476,1.0952380952380951,0.1432539682539682,0.0,0.0,0.0,2.990269365079365,7.077220539682539,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-16,B,CARGA,8,0.0,59.733333333333334,1.0,0.1131944444444444,0.0,0.0,0.0,10.378338888888887,16.468376111111112,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-16,C,CARGA,14,0.0,63.666666666666664,1.0666666666666669,0.1329166666666666,0.0,0.0,0.0,16.786613333333335,24.324336555555558,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-17,A,CARGA,-19,0.0,45.36363636363637,1.0,0.1049242424242424,0.0,0.0,0.0,21.20126484848485,28.332109030303034,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-17,B,CARGA,-17,0.0,44.26315789473684,1.0,0.1263157894736842,0.0,0.0,0.0,19.627445789473686,26.193033017543858,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-17,C,CARGA,3,0.0,41.910714285714285,1.0357142857142858,0.1162946428571428,0.0,0.0,0.0,5.445247857142857,9.03529213095238,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-18,A,CARGA,-4,0.0,51.73076923076923,1.0,0.1207532051282051,0.0,0.0,0.0,6.515729102564102,11.123458320512823,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-18,B,CARGA,-15,0.0,43.0,1.0,0.1233333333333333,0.0,0.0,0.0,17.56545666666667,23.63809133333334,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-18,C,CARGA,-7,0.0,48.375,1.0,0.1222656249999999,0.0,0.0,0.0,9.5560275,14.470775812499998,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-19,A,CARGA,-37,0.0,56.94736842105263,1.0,0.1265350877192982,0.0,0.0,0.0,27.627616754385965,36.85282598245614,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-19,C,CARGA,10,0.0,54.714285714285715,1.0,0.1071428571428571,0.0,0.0,0.0,12.259467142857144,18.350702952380953,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
2025-05-20,B,CARGA,6,0.0,51.81818181818182,1.0,0.1086174242424242,0.0,0.0,0.0,8.287728484848484,13.333445318181818,PRESION_CARGA,Reservar slots EV y reforzar capacidad en horas punta
