fecha,turno,area,throughput_plan,throughput_real,throughput_gap,congestion_index,avg_wait_time,queue_pressure_score,slot_utilization,yard_occupancy_rate,bottleneck_density,dispatch_risk_density,operational_stress_score,headcount_proxy,absentismo_proxy,productividad_turno_indice,presion_operativa_indice,overtime_flag
2025-08-10,A,CARGA,64,33,-31,0.0,62.95161290322581,1.032258064516129,0.12452956989247313,0.0,0.0,0.0,27.595051397849463,107.0,0.0962,0.9415,0.6964,false
2025-08-11,A,CARGA,62,36,-26,0.0,76.125,1.0714285714285714,0.13013392857142858,0.0,0.0,0.0,27.729638571428573,115.0,0.1106,0.9217,0.8464,true
2025-08-11,C,CARGA,35,24,-11,0.0,68.88709677419355,1.1935483870967742,0.14784946236559138,0.0,0.0,0.0,14.095379247311826,85.0,0.0828,0.72,0.9226,true
2025-08-12,A,CARGA,71,20,-51,0.0,74.58064516129032,1.4193548387096775,0.16686827956989245,0.0,0.0,0.0,28.47599559139785,132.0,0.1088,0.8894,0.9242,true
2025-08-12,C,CARGA,39,35,-4,0.0,76.28494623655915,1.5483870967741935,0.17479838709677423,0.0,0.0,0.0,7.637357741935484,83.0,0.1059,0.7646,0.9426,true
2025-08-13,A,CARGA,54,31,-23,0.0,72.98387096774194,1.2903225806451613,0.15470430107526878,0.0,0.0,0.0,26.21216602150537,111.0,0.0989,0.9186,0.7872,true
2025-08-13,C,CARGA,40,31,-9,0.0,70.75268817204302,1.7419354838709677,0.2071236559139785,0.0,0.0,0.0,13.27462311827957,96.0,0.0831,0.8117,0.881,true
2025-08-14,C,CARGA,44,23,-21,0.0,69.16071428571429,1.1428571428571428,0.15104166666666669,0.0,0.0,0.0,24.159073333333332,91.0,0.0929,0.8205,0.9216,true
2025-08-15,B,CARGA,55,47,-8,0.0,63.96153846153846,1.0,0.11113782051282049,0.0,0.0,0.0,10.348726410256411,106.0,0.0984,0.8453,0.8398,true
2025-08-15,C,CARGA,39,37,-2,0.0,71.56666666666666,1.5333333333333334,0.1836805555555556,0.0,0.0,0.0,5.821706111111113,86.0,0.1252,0.7772,0.9873,true
2025-08-16,B,CARGA,38,33,-5,0.0,68.6,1.0,0.11340277777777778,0.0,0.0,0.0,7.383000555555555,97.0,0.0926,0.8643,0.7663,true
2025-08-16,C,CARGA,32,32,0,0.0,66.53333333333333,1.3666666666666667,0.15430555555555558,0.0,0.0,0.0,3.2147511111111116,87.0,0.0871,0.8105,0.8576,true
2025-08-17,B,CARGA,52,35,-17,0.0,60.666666666666664,1.0,0.12384259259259259,0.0,0.0,0.0,19.590401851851855,94.0,0.1311,0.8638,0.757,true
2025-08-17,C,CARGA,42,32,-10,0.0,63.06989247311828,1.4193548387096775,0.16545698924731184,0.0,0.0,0.0,13.444574784946239,87.0,0.1328,0.7541,0.9029,true
2025-08-18,B,CARGA,61,30,-31,0.0,67.90322580645162,1.096774193548387,0.12056451612903225,0.0,0.0,0.0,27.532475322580645,110.0,0.0843,0.9367,0.8079,true
2025-08-18,C,CARGA,38,34,-4,0.0,60.44252873563218,1.3793103448275863,0.1526580459770115,0.0,0.0,0.0,7.18873091954023,87.0,0.092,0.7268,0.9038,true
2025-08-19,A,CARGA,74,35,-39,0.0,72.53225806451613,1.2903225806451613,0.16135752688172042,0.0,0.0,0.0,28.350420537634406,111.0,0.0856,0.9846,0.8218,true
2025-08-19,C,CARGA,32,25,-7,0.0,70.9367816091954,1.5172413793103448,0.1781609195402299,0.0,0.0,0.0,10.7035433908046,85.0,0.0823,0.7953,0.9355,true
2025-08-20,B,CARGA,66,32,-34,0.0,75.2741935483871,1.3870967741935485,0.16095430107526884,0.0,0.0,0.0,28.35738602150538,119.0,0.0766,0.936,0.922,true
2025-08-20,C,CARGA,50,31,-19,0.0,72.77777777777777,1.4333333333333333,0.1806944444444444,0.0,0.0,0.0,22.754603888888887,86.0,0.1012,0.7548,0.9381,true
2025-08-21,A,CARGA,82,28,-54,0.0,65.59677419354838,1.4516129032258065,0.16397849462365593,0.0,0.0,0.0,28.394439892473116,114.0,0.1072,0.8952,0.7658,true
2025-08-21,C,CARGA,44,32,-12,0.0,76.0925925925926,1.2962962962962963,0.14521604938271604,0.0,0.0,0.0,15.03839098765432,90.0,0.1144,0.793,0.8938,true
2025-08-22,B,CARGA,67,31,-36,0.0,69.37096774193549,1.1935483870967742,0.13608870967741934,0.0,0.0,0.0,27.85225919354839,109.0,0.0902,0.8792,0.8699,true
2025-08-22,C,CARGA,47,39,-8,0.0,72.7741935483871,1.5806451612903225,0.1851478494623656,0.0,0.0,0.0,11.839996989247311,89.0,0.0948,0.8323,0.9136,true
2025-08-23,A,CARGA,50,30,-20,0.0,60.62903225806452,1.7419354838709677,0.18682795698924734,0.0,0.0,0.0,23.853544139784947,96.0,0.1253,0.8564,0.7799,true
2025-08-23,C,CARGA,48,30,-18,0.0,61.225806451612904,1.903225806451613,0.21202956989247307,0.0,0.0,0.0,22.36648639784946,87.0,0.118,0.7687,0.8393,true
2025-08-24,A,CARGA,67,35,-32,0.0,61.983870967741936,1.1935483870967742,0.1310483870967742,0.0,0.0,0.0,27.74219774193548,96.0,0.1186,0.9048,0.8082,true
2025-08-24,C,CARGA,25,38,13,0.0,66.175,1.5,0.14416666666666667,0.0,0.0,0.0,16.018708333333333,73.0,0.1228,0.7263,0.9025,true
2025-08-25,A,CARGA,63,21,-42,0.0,66.73076923076923,1.0,0.11642628205128205,0.0,0.0,0.0,27.454045641025644,106.0,0.0948,0.9342,0.8368,true
2025-08-25,C,CARGA,28,32,4,0.0,64.4367816091954,1.3103448275862069,0.13987068965517244,0.0,0.0,0.0,6.939868793103448,76.0,0.1076,0.8233,0.9497,true
2025-08-26,A,CARGA,59,28,-31,0.0,63.483870967741936,1.3548387096774193,0.1561827956989248,0.0,0.0,0.0,28.259195913978495,107.0,0.0858,0.9385,0.9036,true
2025-08-26,C,CARGA,49,26,-23,0.0,70.05376344086021,1.4838709677419355,0.183266129032258,0.0,0.0,0.0,26.789597580645164,81.0,0.1049,0.7998,0.8285,true
2025-08-27,B,CARGA,54,35,-19,0.0,68.64516129032258,1.2258064516129032,0.13797043010752688,0.0,0.0,0.0,21.880548602150537,112.0,0.1217,0.8464,0.8076,true
2025-08-27,C,CARGA,50,26,-24,0.0,63.58620689655172,1.4827586206896552,0.17212643678160916,0.0,0.0,0.0,27.58610873563218,97.0,0.1325,0.7817,0.9572,true
2025-08-28,B,CARGA,65,26,-39,0.0,75.38709677419355,1.064516129032258,0.13245967741935485,0.0,0.0,0.0,27.781448548387093,100.0,0.0779,0.9476,0.8817,true
2025-08-29,A,CARGA,82,34,-48,0.0,69.8225806451613,1.2580645161290323,0.14979838709677418,0.0,0.0,0.0,28.130487741935482,114.0,0.0836,1.0055,0.8968,true
2025-08-29,C,CARGA,34,31,-3,0.0,69.55172413793103,1.3103448275862069,0.14382183908045978,0.0,0.0,0.0,6.021096781609195,90.0,0.1043,0.7649,0.9644,true
2025-08-30,B,CARGA,42,36,-6,0.0,59.24074074074074,1.037037037037037,0.10949074074074075,0.0,0.0,0.0,8.305854814814815,90.0,0.1229,0.8215,0.7736,true
2025-08-30,C,CARGA,37,30,-7,0.0,63.645161290322584,1.5806451612903225,0.17594086021505376,0.0,0.0,0.0,10.653052204301076,75.0,0.1022,0.8427,0.8949,true
2025-08-31,B,CARGA,45,39,-6,0.0,69.37096774193549,1.064516129032258,0.12298387096774192,0.0,0.0,0.0,8.587612419354839,100.0,0.1171,0.8824,0.8529,true
2025-08-31,C,CARGA,50,33,-17,0.0,69.16129032258064,1.3548387096774193,0.15510752688172041,0.0,0.0,0.0,20.24655553763441,67.0,0.1427,0.7173,0.9627,true
2025-09-01,B,CARGA,47,36,-11,0.0,64.72413793103448,1.0689655172413792,0.12794540229885057,0.0,0.0,0.0,13.68726304597701,103.0,0.0899,0.9107,0.8557,true
2025-09-02,A,CARGA,77,29,-48,0.0,62.354838709677416,1.2580645161290323,0.1540994623655914,0.0,0.0,0.0,28.211544247311828,118.0,0.091,0.931,0.8637,true
2025-09-02,C,CARGA,43,17,-26,0.0,63.516129032258064,1.3870967741935485,0.17338709677419356,0.0,0.0,0.0,28.61181693548387,85.0,0.099,0.7524,0.9605,true
2025-09-03,A,CARGA,60,23,-37,0.0,72.33870967741936,1.8064516129032258,0.1953629032258064,0.0,0.0,0.0,29.03630306451613,112.0,0.1175,0.8966,0.8603,true
2025-09-03,C,CARGA,41,18,-23,0.0,63.81182795698924,1.6774193548387097,0.19603494623655915,0.0,0.0,0.0,27.06463892473118,87.0,0.1059,0.8005,0.9596,true
2025-09-04,A,CARGA,79,26,-53,0.0,72.3,1.1666666666666667,0.12680555555555556,0.0,0.0,0.0,27.67060111111111,103.0,0.0843,0.9237,0.8966,true
2025-09-04,C,CARGA,51,28,-23,0.0,73.94444444444444,1.4074074074074074,0.16890432098765432,0.0,0.0,0.0,26.51320641975309,86.0,0.1038,0.7475,0.9008,true
2025-09-05,A,CARGA,99,26,-73,0.0,73.88172043010753,1.7096774193548387,0.1907258064516129,0.0,0.0,0.0,28.941086129032257,119.0,0.1152,0.9884,0.8438,true
2025-09-05,C,CARGA,40,31,-9,0.0,69.89655172413792,1.5517241379310345,0.16429597701149423,0.0,0.0,0.0,12.422119540229884,93.0,0.0728,0.831,0.908,true
2025-09-06,A,CARGA,54,42,-12,0.0,80.35483870967742,2.161290322580645,0.2551075268817204,0.0,0.0,0.0,17.23131553763441,98.0,0.0693,0.8863,0.8611,true
2025-09-07,A,CARGA,59,36,-23,0.0,66.45,1.1,0.120625,0.0,0.0,0.0,25.52662,90.0,0.1252,0.9064,0.7608,true
2025-09-07,C,CARGA,47,38,-9,0.0,67.97826086956522,1.0869565217391304,0.13577898550724643,0.0,0.0,0.0,11.844834710144928,77.0,0.1069,0.8018,0.8617,true
2025-09-08,B,CARGA,56,26,-30,0.0,69.24137931034483,1.0344827586206897,0.12083333333333333,0.0,0.0,0.0,27.54001166666667,102.0,0.0689,0.8078,0.8223,true
2025-09-08,C,CARGA,42,34,-8,0.0,65.36666666666666,1.4333333333333333,0.1563194444444445,0.0,0.0,0.0,11.268063888888891,92.0,0.1134,0.713,0.9445,true
2025-09-09,B,CARGA,53,37,-16,0.0,65.77777777777777,1.0,0.10474537037037035,0.0,0.0,0.0,18.232172407407408,107.0,0.0756,0.8831,0.9151,true
2025-09-09,C,CARGA,26,28,2,0.0,66.46236559139784,1.6129032258064515,0.17567204301075273,0.0,0.0,0.0,5.656405860215054,92.0,0.1192,0.7741,0.9531,true
2025-09-10,A,CARGA,76,26,-50,0.0,66.48387096774194,1.4193548387096775,0.15396505376344086,0.0,0.0,0.0,28.194501075268814,115.0,0.0764,0.9277,0.768,true
2025-09-10,C,CARGA,46,22,-24,0.0,67.2816091954023,1.4827586206896552,0.15545977011494255,0.0,0.0,0.0,27.252070402298852,87.0,0.089,0.7313,0.9525,true
2025-09-11,A,CARGA,57,32,-25,0.0,62.645161290322584,1.4516129032258065,0.157997311827957,0.0,0.0,0.0,28.28987623655914,104.0,0.0797,0.94,0.8662,true
2025-09-11,C,CARGA,38,33,-5,0.0,64.0215053763441,1.6774193548387097,0.177486559139785,0.0,0.0,0.0,8.6955311827957,89.0,0.1073,0.7461,0.972,true
2025-09-12,A,CARGA,67,38,-29,0.0,69.70967741935483,1.4838709677419355,0.16525537634408605,0.0,0.0,0.0,28.423127526881725,117.0,0.1086,0.9614,0.7868,true
2025-09-12,C,CARGA,46,30,-16,0.0,68.51666666666667,1.6,0.16868055555555556,0.0,0.0,0.0,19.52334111111111,90.0,0.0986,0.7677,0.9982,true
2025-09-13,B,CARGA,51,30,-21,0.0,67.66666666666667,1.0,0.10694444444444445,0.0,0.0,0.0,23.26131888888889,103.0,0.1119,0.8908,0.8162,true
2025-09-13,C,CARGA,36,35,-1,0.0,63.483870967741936,1.4516129032258065,0.16196236559139787,0.0,0.0,0.0,4.385422311827957,65.0,0.0993,0.7419,0.9745,true
2025-09-14,A,CARGA,64,34,-30,0.0,70.06451612903226,1.2903225806451613,0.15100806451612905,0.0,0.0,0.0,28.137971290322582,103.0,0.1006,0.824,0.7854,true
2025-09-14,C,CARGA,34,36,2,0.0,68.8103448275862,1.2758620689655173,0.1459770114942529,0.0,0.0,0.0,5.057300229885058,87.0,0.1534,0.721,0.9184,true
2025-09-15,B,CARGA,51,30,-21,0.0,76.83333333333333,1.0,0.13553240740740743,0.0,0.0,0.0,23.840758148148147,96.0,0.0774,0.8882,0.8674,true
2025-09-16,B,CARGA,55,28,-27,0.0,76.73913043478261,1.0,0.11340579710144928,0.0,0.0,0.0,27.402110942028983,108.0,0.0907,0.8506,0.8933,true
2025-09-16,C,CARGA,32,26,-6,0.0,72.38709677419355,1.4516129032258065,0.19146505376344086,0.0,0.0,0.0,9.971951075268818,87.0,0.0992,0.7584,0.951,true
2025-09-17,B,CARGA,53,22,-31,0.0,67.70370370370371,1.037037037037037,0.11651234567901232,0.0,0.0,0.0,27.451731913580247,105.0,0.1018,0.9457,0.8099,true
2025-09-17,C,CARGA,37,29,-8,0.0,78.34408602150538,1.6129032258064515,0.18293010752688174,0.0,0.0,0.0,11.803352150537636,89.0,0.0916,0.7727,0.965,true
2025-09-18,B,CARGA,58,22,-36,0.0,63.86666666666667,1.0666666666666667,0.12430555555555559,0.0,0.0,0.0,27.61086611111111,104.0,0.1024,0.8271,0.8317,true
2025-09-18,C,CARGA,50,32,-18,0.0,68.13978494623655,1.4838709677419355,0.16525537634408602,0.0,0.0,0.0,21.44373752688172,82.0,0.0908,0.8052,0.9242,true
2025-09-19,B,CARGA,41,31,-10,0.0,77.36666666666666,1.1333333333333333,0.12270833333333332,0.0,0.0,0.0,12.587021666666667,102.0,0.1123,0.8042,0.8857,true
2025-09-19,C,CARGA,43,35,-8,0.0,70.8010752688172,1.4516129032258065,0.17029569892473118,0.0,0.0,0.0,11.548578978494623,88.0,0.106,0.7766,0.9511,true
2025-09-21,B,CARGA,35,27,-8,0.0,65.44642857142857,1.0714285714285714,0.1169642857142857,0.0,0.0,0.0,10.469035714285715,88.0,0.1463,0.8671,0.865,true
2025-09-21,C,CARGA,40,26,-14,0.0,65.2,1.5,0.1816666666666667,0.0,0.0,0.0,17.776763333333335,73.0,0.1336,0.7066,0.9562,true
2025-09-22,A,CARGA,74,25,-49,0.0,67.0,1.0,0.11789772727272728,0.0,0.0,0.0,27.49436454545454,116.0,0.0934,0.9141,0.9094,true
2025-09-22,C,CARGA,26,21,-5,0.0,70.84615384615384,1.4615384615384615,0.14983974358974358,0.0,0.0,0.0,8.136054871794872,87.0,0.1226,0.729,0.9284,true
2025-09-23,A,CARGA,74,21,-53,0.0,71.19354838709677,1.6129032258064515,0.18736559139784947,0.0,0.0,0.0,28.87647682795699,106.0,0.1203,0.9155,0.8611,true
2025-09-23,C,CARGA,37,24,-13,0.0,72.95,1.4333333333333333,0.16347222222222227,0.0,0.0,0.0,16.414989444444448,87.0,0.0927,0.7573,0.9703,true
2025-09-24,A,CARGA,80,29,-51,0.0,64.30645161290323,1.7096774193548387,0.18313172043010753,0.0,0.0,0.0,28.79362940860215,115.0,0.0933,0.9361,0.8733,true
2025-09-24,C,CARGA,38,16,-22,0.0,68.36206896551724,1.7241379310344827,0.18455459770114943,0.0,0.0,0.0,25.82946695402299,93.0,0.0725,0.8272,0.9225,true
2025-09-25,C,CARGA,40,32,-8,0.0,71.90860215053763,1.7419354838709677,0.20483870967741938,0.0,0.0,0.0,12.232404193548389,98.0,0.1177,0.749,0.9042,true
2025-09-26,A,CARGA,69,26,-43,0.0,72.61827956989245,2.0,0.21693548387096773,0.0,0.0,0.0,29.468684677419354,119.0,0.0794,0.9194,0.8665,true
2025-09-26,C,CARGA,38,35,-3,0.0,67.81182795698925,1.6451612903225807,0.1953629032258065,0.0,0.0,0.0,7.057258064516131,82.0,0.1266,0.738,1.0,true
2025-09-27,A,CARGA,53,29,-24,0.0,65.04838709677419,1.5483870967741935,0.16465053763440862,0.0,0.0,0.0,27.423810752688173,94.0,0.1214,0.8505,0.872,true
2025-09-27,C,CARGA,32,28,-4,0.0,70.01075268817203,1.4193548387096775,0.1675403225806452,0.0,0.0,0.0,7.490351451612905,63.0,0.1573,0.7093,0.9303,true
2025-09-28,A,CARGA,62,25,-37,0.0,68.23333333333333,1.1666666666666667,0.14624999999999996,0.0,0.0,0.0,28.057165,104.0,0.1184,0.9389,0.8811,true
2025-09-28,C,CARGA,27,33,6,0.0,63.67741935483871,1.3225806451612903,0.1467069892473118,0.0,0.0,0.0,9.064369784946235,84.0,0.1395,0.7053,0.8682,true
2025-09-29,B,CARGA,63,29,-34,0.0,83.31818181818181,1.0,0.12395833333333335,0.0,0.0,0.0,27.600681666666667,99.0,0.0826,0.861,0.8101,true
2025-09-30,B,CARGA,50,19,-31,0.0,70.0952380952381,1.0,0.12341269841269839,0.0,0.0,0.0,27.59081896825397,102.0,0.1171,0.8396,0.8171,true
2025-09-30,C,CARGA,29,22,-7,0.0,76.75,1.4333333333333333,0.16861111111111113,0.0,0.0,0.0,10.522222222222224,99.0,0.1097,0.784,1.0,true
2025-01-13,C,PRODUCCION,31,44,13,29.061414999999997,93.6590909090909,0.0,0.0,0.0,29.061414999999997,0.38863636363636367,18.903138,82.0,0.1162,0.8388,0.6057,true
2025-01-24,B,PRODUCCION,54,45,-9,29.095930000000003,81.5111111111111,0.0,0.0,0.0,29.095930000000003,0.37,14.891921,106.0,0.0909,0.9054,0.4849,false
2025-02-03,A,PRODUCCION,68,46,-22,29.06513,87.19565217391305,0.0,0.0,0.0,29.06513,0.40108695652173915,27.896186,117.0,0.06,0.9966,0.5544,false
2025-02-20,C,PRODUCCION,30,47,17,29.034695,114.59574468085107,0.0,0.0,0.0,29.034695,0.4117021276595745,22.899129000000002,105.0,0.0888,0.8095,0.6146,false
2025-02-25,B,PRODUCCION,55,53,-2,29.099757499999996,104.33962264150944,0.0,0.0,0.0,29.099757499999996,0.4075471698113208,7.9014165,112.0,0.1,0.8947,0.5431,false
2025-02-26,B,PRODUCCION,58,64,6,29.011269999999996,98.640625,0.0,0.0,0.0,29.011269999999996,0.41484375,11.883493999999999,105.0,0.0821,0.899,0.5416,false
2025-03-09,B,PRODUCCION,41,67,26,29.104249999999993,104.95522388059702,0.0,0.0,0.0,29.104249999999993,0.4298507462686567,30.909125,99.0,0.1243,0.8903,0.5885,true
2025-03-14,C,PRODUCCION,41,55,14,29.033785,91.78181818181818,0.0,0.0,0.0,29.033785,0.40909090909090906,19.904377000000004,86.0,0.0972,0.8322,0.6508,false
2025-03-18,A,PRODUCCION,73,52,-21,29.09921,90.01923076923077,0.0,0.0,0.0,29.09921,0.42403846153846153,26.909361999999998,115.0,0.0837,0.9292,0.5968,false
2025-03-22,C,PRODUCCION,32,57,25,29.11898,96.54385964912281,0.0,0.0,0.0,29.11898,0.4263157894736842,30.932006,77.0,0.096,0.7868,0.7214,true
2025-03-26,A,PRODUCCION,70,46,-24,29.1286,97.32608695652173,0.0,0.0,0.0,29.1286,0.4206521739130435,29.912644999999998,112.0,0.0815,0.8713,0.5795,false
2025-03-27,A,PRODUCCION,56,40,-16,36.295285,128.025,0.0,0.0,0.0,36.295285,0.4275,23.354727,107.0,0.1018,0.8975,0.6378,false
2025-04-04,A,PRODUCCION,71,51,-20,29.088044999999994,93.13725490196079,0.0,0.0,0.0,29.088044999999994,0.41470588235294115,25.915274000000004,119.0,0.0865,1.0357,0.6511,false
2025-04-11,C,PRODUCCION,38,36,-2,36.34798,86.97222222222223,0.0,0.0,0.0,36.34798,0.4375,9.368581,84.0,0.1328,0.7892,0.6599,true
2025-04-15,C,PRODUCCION,33,41,8,29.15582,146.46341463414635,0.0,0.0,0.0,29.15582,0.45,13.944204000000001,93.0,0.0956,0.7671,0.7536,true
2025-04-25,C,PRODUCCION,45,67,22,29.096159999999998,130.08955223880596,0.0,0.0,0.0,29.096159999999998,0.4432835820895522,27.943327,101.0,0.0867,0.7648,0.8273,true
2025-05-02,A,PRODUCCION,51,35,-16,29.077039999999993,114.65714285714286,0.0,0.0,0.0,29.077039999999993,0.42428571428571427,21.913538,121.0,0.0964,0.8393,0.6542,false
2025-05-05,C,PRODUCCION,28,29,1,29.117334999999994,122.86206896551724,0.0,0.0,0.0,29.117334999999994,0.45,6.942011999999999,92.0,0.0768,0.7909,0.7903,true
2025-05-08,C,PRODUCCION,36,44,8,29.05306999999999,128.4090909090909,0.0,0.0,0.0,29.05306999999999,0.42954545454545456,13.926803999999999,88.0,0.1117,0.759,0.7746,true
2025-05-10,C,PRODUCCION,40,52,12,29.096835000000006,134.30769230769232,0.0,0.0,0.0,29.096835000000006,0.44134615384615383,17.942637,77.0,0.0966,0.7713,0.8218,true
2025-05-11,A,PRODUCCION,59,42,-17,36.32871,118.92857142857143,0.0,0.0,0.0,36.32871,0.4392857142857143,24.364937,103.0,0.0746,0.9024,0.6613,false
2025-05-15,C,PRODUCCION,47,47,0,36.28854499999999,128.9787234042553,0.0,0.0,0.0,36.28854499999999,0.45,7.382899,83.0,0.0996,0.7765,0.8346,true
2025-05-16,C,PRODUCCION,34,48,14,36.231514999999995,157.10416666666666,0.0,0.0,0.0,36.231514999999995,0.440625,21.374583,92.0,0.0831,0.7681,0.8552,true
2025-05-17,C,PRODUCCION,36,39,3,29.11249,152.48717948717947,0.0,0.0,0.0,29.11249,0.43846153846153846,8.941853000000002,73.0,0.1198,0.7438,0.7957,true
2025-05-20,C,PRODUCCION,43,43,0,29.15302999999999,115.62790697674419,0.0,0.0,0.0,29.15302999999999,0.43953488372093025,5.9543409999999986,78.0,0.1233,0.7482,0.8249,true
2025-05-21,A,PRODUCCION,72,31,-41,29.086129999999997,139.48387096774192,0.0,0.0,0.0,29.086129999999997,0.45,30.930311,121.0,0.0876,0.9445,0.7539,true
2025-05-21,C,PRODUCCION,47,48,1,36.1914,141.79166666666666,0.0,0.0,0.0,36.1914,0.43125,8.37283,94.0,0.085,0.8084,0.897,true
2025-05-24,A,PRODUCCION,54,48,-6,29.089955,143.75,0.0,0.0,0.0,29.089955,0.4125,11.921701,92.0,0.1143,0.8473,0.6914,true
2025-05-28,C,PRODUCCION,30,41,11,36.254065,106.92682926829268,0.0,0.0,0.0,36.254065,0.4060975609756098,18.376168,79.0,0.0993,0.7599,0.8357,true
2025-05-30,B,PRODUCCION,59,33,-26,29.097484999999995,153.6969696969697,0.0,0.0,0.0,29.097484999999995,0.45,30.922817000000002,101.0,0.0966,0.8368,0.6888,false
2025-05-30,C,PRODUCCION,33,36,3,29.103799999999996,157.88888888888889,0.0,0.0,0.0,29.103799999999996,0.45,8.926135,85.0,0.0933,0.7757,0.7025,false
2025-06-03,B,PRODUCCION,61,39,-22,29.029369999999993,151.97435897435898,0.0,0.0,0.0,29.029369999999993,0.45,27.929488999999997,95.0,0.1158,0.841,0.8241,true
2025-06-05,A,PRODUCCION,74,38,-36,29.152159999999995,118.15789473684211,0.0,0.0,0.0,29.152159999999995,0.45,30.950026999999995,103.0,0.1016,0.8587,0.7973,true
2025-06-05,B,PRODUCCION,60,38,-22,36.361444999999996,122.13157894736842,0.0,0.0,0.0,36.361444999999996,0.43815789473684214,29.387579000000002,107.0,0.0914,0.8677,0.7686,true
2025-06-05,C,PRODUCCION,38,43,5,36.238245,134.7906976744186,0.0,0.0,0.0,36.238245,0.4290697674418605,12.377263999999998,93.0,0.0798,0.7615,0.8641,true
2025-06-06,A,PRODUCCION,75,43,-32,29.039235,96.6046511627907,0.0,0.0,0.0,29.039235,0.43953488372093025,30.931267000000002,121.0,0.1228,0.8385,0.8228,true
2025-06-06,C,PRODUCCION,50,38,-12,36.23513,124.8157894736842,0.0,0.0,0.0,36.23513,0.4263157894736842,19.378111,91.0,0.0986,0.7806,0.8739,true
2025-06-07,C,PRODUCCION,42,37,-5,32.754532499999996,162.78378378378378,0.0,0.0,0.0,32.754532499999996,0.45,11.674821499999998,67.0,0.1208,0.7627,0.8261,true
2025-06-09,C,PRODUCCION,32,28,-4,36.2991075,172.82142857142858,0.0,0.0,0.0,36.2991075,0.4017857142857143,11.3997115,81.0,0.0964,0.7631,0.9326,true
2025-06-10,C,PRODUCCION,34,39,5,36.237705,176.17948717948718,0.0,0.0,0.0,36.237705,0.45,12.381176,92.0,0.1069,0.7879,0.8909,true
2025-06-12,C,PRODUCCION,42,40,-2,36.202239999999996,118.0,0.0,0.0,0.0,36.202239999999996,0.4275,9.368803,84.0,0.1046,0.8088,0.8557,true
2025-06-13,C,PRODUCCION,48,32,-16,36.311085,130.75,0.0,0.0,0.0,36.311085,0.43593750000000003,23.395237,86.0,0.0971,0.7207,0.8868,true
2025-06-14,C,PRODUCCION,47,43,-4,29.167499999999997,160.51162790697674,0.0,0.0,0.0,29.167499999999997,0.45,9.957699999999999,73.0,0.1344,0.746,0.828,true
2025-06-15,C,PRODUCCION,43,35,-8,32.722805,171.5142857142857,0.0,0.0,0.0,32.722805,0.43714285714285717,14.654271,85.0,0.115,0.7873,0.7314,true
2025-06-16,C,PRODUCCION,30,30,0,36.315725,141.3,0.0,0.0,0.0,36.315725,0.45,7.40467,99.0,0.0924,0.7223,0.9435,true
2025-06-17,C,PRODUCCION,39,28,-11,36.339255,140.96428571428572,0.0,0.0,0.0,36.339255,0.43392857142857144,18.396311,88.0,0.1321,0.7213,0.8564,true
2025-06-18,C,PRODUCCION,39,40,1,36.30384,149.125,0.0,0.0,0.0,36.30384,0.43875,8.398273,76.0,0.1195,0.7492,0.9167,true
2025-06-19,C,PRODUCCION,53,41,-12,36.368669999999995,154.4390243902439,0.0,0.0,0.0,36.368669999999995,0.43902439024390244,19.404324,84.0,0.1423,0.7082,0.8706,true
2025-06-21,C,PRODUCCION,41,43,2,29.20227999999999,157.0,0.0,0.0,0.0,29.20227999999999,0.45,7.959840999999998,79.0,0.1675,0.7154,0.7959,true
2025-06-22,C,PRODUCCION,46,47,1,36.373205,171.40425531914894,0.0,0.0,0.0,36.373205,0.45,8.407076,85.0,0.1455,0.7091,0.8829,true
2025-06-23,A,PRODUCCION,62,34,-28,29.072065,169.55882352941177,0.0,0.0,0.0,29.072065,0.45,30.938643,104.0,0.1338,0.8219,0.8282,true
2025-06-23,C,PRODUCCION,32,24,-8,36.303329999999995,168.125,0.0,0.0,0.0,36.303329999999995,0.45,15.400526000000001,95.0,0.1206,0.753,0.9324,true
2025-06-25,A,PRODUCCION,74,30,-44,36.224395,175.33333333333334,0.0,0.0,0.0,36.224395,0.435,32.378094000000004,122.0,0.1304,0.8169,0.8881,true
2025-06-25,B,PRODUCCION,63,43,-20,29.043524999999992,183.6046511627907,0.0,0.0,0.0,29.043524999999992,0.43953488372093025,25.933204999999997,112.0,0.1194,0.8335,0.83,true
2025-06-25,C,PRODUCCION,38,35,-3,29.111054999999997,183.42857142857142,0.0,0.0,0.0,29.111054999999997,0.43714285714285717,8.940320999999999,91.0,0.0807,0.8127,0.7874,true
2025-06-26,B,PRODUCCION,59,36,-23,36.14803,148.27777777777777,0.0,0.0,0.0,36.14803,0.425,30.355140999999996,108.0,0.1059,0.8502,0.8369,true
2025-06-26,C,PRODUCCION,41,34,-7,29.116794999999996,100.97058823529412,0.0,0.0,0.0,29.116794999999996,0.43676470588235294,12.946374000000002,100.0,0.0819,0.7433,0.8201,true
2025-06-27,B,PRODUCCION,64,36,-28,36.162074999999994,181.41666666666666,0.0,0.0,0.0,36.162074999999994,0.4375,32.35804,123.0,0.0887,0.8253,0.8375,true
2025-06-27,C,PRODUCCION,40,30,-10,32.789655,159.96666666666667,0.0,0.0,0.0,32.789655,0.45,16.682641,86.0,0.1354,0.6986,0.8314,true
